index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,boolean_2,boolean_3,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,boolean_2_diff,boolean_3_diff,Length_diff,freq
38,148,17,10,0,2000,3,True,True,True,0.9999721050262452,30.54079794883728,1,0,0.0,0,0,0,0,1.000027895751906
39,148,17,11,0,2000,3,True,True,True,1.0002119541168213,31.5410099029541,1,0,0.0,0,0,0,0,0.9997880907982064
40,148,17,12,0,2000,3,True,True,True,0.9999430179595948,32.540952920913696,1,0,0.0,0,0,0,0,1.0000569852875432
41,148,17,13,0,2000,3,True,True,True,1.0000228881835938,33.54097580909729,1,0,0.0,0,0,0,0,0.9999771123402632
42,148,17,14,0,2000,3,True,True,True,1.000765085220337,34.54174089431763,1,0,0.0,0,0,0,0,0.9992354996875531
43,148,17,15,0,2000,3,True,True,True,1.0008549690246582,35.542595863342285,1,0,0.0,0,0,0,0,0.9991457613229503
44,148,17,16,0,2000,3,True,True,True,1.0002520084381104,36.5428478717804,1,0,0.0,0,0,0,0,0.999748055054142
45,148,17,17,0,2000,3,True,True,True,0.9999620914459229,37.54280996322632,1,0,0.0,0,0,0,0,1.00003790999119
46,148,17,18,0,2000,3,True,True,True,1.0007388591766355,38.54354882240296,1,0,0.0,0,0,0,0,0.9992616863331925
47,148,17,19,0,2000,3,True,True,True,1.0000240802764893,39.54357290267944,1,0,0.0,0,0,0,0,0.9999759203033565
48,148,17,20,0,2000,3,True,True,True,1.0001959800720217,40.543768882751465,1,0,0.0,0,0,0,0,0.9998040583286412
49,148,17,21,0,2000,3,True,True,True,0.999985933303833,41.5437548160553,1,0,0.0,0,0,0,0,1.0000140668940418
50,148,17,22,0,2000,3,True,True,True,1.000009059906006,42.5437638759613,1,0,0.0,0,0,0,0,0.999990940176075
51,148,17,23,0,2000,3,True,True,True,1.0000429153442385,43.54380679130554,1,0,0.0,0,0,0,0,0.9999570864974092
52,148,17,24,0,2000,3,True,True,True,1.0000200271606443,44.54382681846619,1,0,0.0,0,0,0,0,0.9999799732404349
53,148,17,25,0,2000,3,True,True,True,1.0003809928894043,45.54420781135559,1,0,0.0,0,0,0,0,0.9996191522108953
54,148,17,26,0,2000,3,True,True,True,0.999824047088623,46.54403185844421,1,0,0.0,0,0,0,0,1.0001759838762523
55,148,17,27,0,2000,3,True,True,True,1.000009059906006,47.54404091835022,1,0,0.0,0,0,0,0,0.999990940176075
56,148,17,28,0,2000,3,True,True,True,1.0006959438323977,48.54473686218262,1,0,0.0,0,0,0,0,0.9993045401685827
57,148,17,29,0,2000,3,True,True,True,1.0008389949798584,49.54557585716248,1,0,0.0,0,0,0,0,0.9991617083426337
58,148,17,30,0,2000,3,True,True,True,0.9999990463256836,50.54557490348816,1,0,0.0,0,0,0,0,1.000000953675226
59,148,17,31,0,2000,3,True,True,True,1.0000040531158447,51.545578956604,1,0,0.0,0,0,0,0,0.9999959469005829
60,148,17,32,0,2000,3,True,True,True,1.0000379085540771,52.54561686515808,1,0,0.0,0,0,0,0,0.9999620928829268
61,148,17,33,0,2000,3,True,True,True,1.0004479885101318,53.54606485366821,1,0,0.0,0,0,0,0,0.9995522120937052
62,148,17,34,0,2000,3,True,True,True,1.0003421306610107,54.54640698432922,1,0,0.0,0,0,0,0,0.9996579863523446
63,148,17,35,0,2000,3,True,True,True,1.0002119541168213,55.546618938446045,1,0,0.0,0,0,0,0,0.9997880907982064
64,148,17,36,0,2000,3,True,True,True,1.0002398490905762,56.54685878753662,1,0,0.0,0,0,0,0,0.9997602084232154
65,148,17,37,0,2000,3,True,True,True,1.000019073486328,57.54687786102295,1,0,0.0,0,0,0,0,0.9999809268774631
66,148,17,38,0,2000,3,True,True,True,1.0000579357147217,58.54693579673767,1,0,0.0,0,0,0,0,0.999942067641631
67,148,17,39,0,2000,3,True,True,True,1.0000181198120115,59.54695391654968,1,0,0.0,0,0,0,0,0.9999818805163101
68,148,17,40,0,2000,3,True,True,True,1.0001099109649658,60.54706382751465,1,0,0.0,0,0,0,0,0.9998901011141268
69,148,17,41,0,2000,3,True,True,True,1.0003020763397217,61.54736590385437,1,0,0.0,0,0,0,0,0.9996980148828372
70,148,17,42,0,2000,3,True,True,True,1.0000998973846436,62.54746580123901,1,0,0.0,0,0,0,0,0.999900112593847
71,148,17,43,0,2000,3,True,True,True,1.0000650882720947,63.54753088951111,1,0,0.0,0,0,0,0,0.9999349159641127
72,148,17,44,0,2000,3,True,True,True,1.0000159740447998,64.54754686355591,1,0,0.0,0,0,0,0,0.9999840262103662
73,148,17,45,0,2000,3,True,True,True,1.0003371238708496,65.54788398742676,1,0,0.0,0,0,0,0,0.9996629897433527
74,148,17,46,0,2000,3,True,True,True,1.0000238418579102,66.54790782928467,1,0,0.0,0,0,0,0,0.9999761587105105
75,148,17,47,0,2000,3,True,True,True,0.999981164932251,67.54788899421692,1,0,0.0,0,0,0,0,1.0000188354225155
76,148,17,48,0,2000,3,True,True,True,1.000041961669922,68.54793095588684,1,0,0.0,0,0,0,0,0.9999580400907858
77,148,17,49,0,2000,3,True,True,True,1.000020980834961,69.5479519367218,1,0,0.0,0,0,0,0,0.9999790196052253
78,148,17,50,0,2000,3,True,True,True,1.0001530647277832,70.54810500144958,1,0,0.0,0,0,0,0,0.9998469586974421
79,148,17,51,0,2000,3,True,True,True,1.000020980834961,71.54812598228455,1,0,0.0,0,0,0,0,0.9999790196052253
80,148,17,52,0,2000,3,True,True,True,1.000269889831543,72.54839587211609,1,0,0.0,0,0,0,0,0.9997301829893246
81,148,17,53,0,2000,3,True,True,True,1.0000381469726562,73.54843401908875,1,0,0.0,0,0,0,0,0.9999618544824798
82,148,17,54,0,2000,3,True,True,True,1.0000669956207275,74.54850101470947,1,0,0.0,0,0,0,0,0.999933008867385
83,148,17,55,0,2000,3,True,True,True,0.9999628067016602,75.54846382141113,1,0,0.0,0,0,0,0,1.0000371946817328
84,148,17,56,0,2000,3,True,True,True,1.0000381469726562,76.54850196838379,1,0,0.0,0,0,0,0,0.9999618544824798
85,148,17,57,0,2000,3,True,True,True,1.000067949295044,77.54856991767883,1,0,0.0,0,0,0,0,0.999932055321749
86,148,17,58,0,2000,3,True,True,True,1.0000669956207275,78.54863691329956,1,0,0.0,0,0,0,0,0.999933008867385
87,148,17,59,0,2000,3,True,True,True,0.9999399185180664,79.54857683181763,1,0,0.0,0,0,0,0,1.000060085091935
88,148,17,60,0,2000,3,True,True,True,1.0000150203704834,80.54859185218811,1,0,0.0,0,0,0,0,0.9999849798551247
89,148,17,61,0,2000,3,True,True,True,1.0008111000061035,81.54940295219421,1,0,0.0,0,0,0,0,0.9991895573439398
90,148,17,62,0,2000,3,True,True,True,1.000133991241455,82.54953694343567,1,0,0.0,0,0,0,0,0.9998660267097924
91,148,17,63,0,2000,3,True,True,True,1.0000238418579102,83.54956078529358,1,0,0.0,0,0,0,0,0.9999761587105105
92,148,17,64,0,2000,3,True,True,True,1.0002291202545166,84.5497899055481,1,0,0.0,0,0,0,0,0.9997709322295493
93,148,17,65,0,2000,3,True,True,True,0.9997189044952391,85.54950881004333,1,0,0.0,0,0,0,0,1.0002811745416607
94,148,17,66,0,2000,3,True,True,True,1.0000030994415283,86.54951190948486,1,0,0.0,0,0,0,0,0.9999969005680782
95,148,17,67,0,2000,3,True,True,True,1.000041961669922,87.54955387115479,1,0,0.0,0,0,0,0,0.9999580400907858
96,148,17,68,0,2000,3,True,True,True,1.0000169277191162,88.5495707988739,1,0,0.0,0,0,0,0,0.9999830725674266
97,148,17,69,0,2000,3,True,True,True,1.0000240802764893,89.54959487915039,1,0,0.0,0,0,0,0,0.9999759203033565
98,148,17,70,0,2000,3,True,True,True,1.000296115875244,90.54989099502563,1,0,0.0,0,0,0,0,0.9997039717834105
99,148,17,71,0,2000,3,True,True,True,1.000006914138794,91.54989790916444,1,0,0.0,0,0,0,0,0.999993085909011
100,148,17,72,0,2000,3,True,True,True,1.0000081062316897,92.54990601539612,1,0,0.0,0,0,0,0,0.9999918938340208
101,148,17,73,0,2000,3,True,True,True,1.0000338554382324,93.54993987083436,1,0,0.0,0,0,0,0,0.9999661457079194
102,148,17,74,0,2000,3,True,True,True,1.000020980834961,94.54996085166933,1,0,0.0,0,0,0,0,0.9999790196052253
103,148,17,75,0,2000,3,True,True,True,1.000014066696167,95.54997491836548,1,0,0.0,0,0,0,0,0.9999859335017022
104,148,17,76,0,2000,3,True,True,True,1.0005099773406982,96.55048489570618,1,0,0.0,0,0,0,0,0.999490282603624
105,148,17,77,0,2000,3,True,True,True,1.0000779628753662,97.55056285858154,1,0,0.0,0,0,0,0,0.9999220432023699
106,148,17,78,0,2000,3,True,True,True,1.000019073486328,98.55058193206789,1,0,0.0,0,0,0,0,0.9999809268774631
107,148,17,79,0,2000,3,True,True,True,1.0000228881835938,99.55060482025146,1,0,0.0,0,0,0,0,0.9999771123402632
108,148,17,80,0,2000,3,True,True,True,0.9999971389770508,100.55060195922852,1,0,0.0,0,0,0,0,1.0000028610311347
109,147,18,0,1,12,3,True,True,True,0.1066100597381591,100.65721201896667,-80,1,-10671778800011.0,0,0,0,-1,9.379977860026173
110,147,18,1,1,12,3,True,True,True,0.0162608623504638,100.67347288131714,1,0,0.0,0,0,0,0,61.49735348884971
111,148,18,2,1,2000,3,True,True,True,0.006227970123291,100.67970085144044,1,0,0.0,0,0,0,1,160.5659597274332
112,148,18,3,1,2000,3,True,True,True,0.0155661106109619,100.6952669620514,1,0,0.0,0,0,0,0,64.24212348175043
113,148,17,81,0,2000,3,True,True,True,0.8553450107574463,101.55061197280884,78,-1,10671778800011.0,0,0,0,0,1.1691188788421822
114,148,17,82,0,2000,3,True,True,True,1.0000560283660889,102.55066800117493,1,0,0.0,0,0,0,0,0.9999439747729131
115,148,17,83,0,2000,3,True,True,True,1.0000379085540771,103.550705909729,1,0,0.0,0,0,0,0,0.9999620928829268
116,148,17,84,0,2000,3,True,True,True,1.000051975250244,104.55075788497923,1,0,0.0,0,0,0,0,0.9999480274510423
117,148,17,85,0,2000,3,True,True,True,0.9999821186065674,105.55074000358582,1,0,0.0,0,0,0,0,1.0000178817131826
118,148,17,86,0,2000,3,True,True,True,1.000760793685913,106.55150079727171,1,0,0.0,0,0,0,0,0.9992397846811014
119,148,17,87,0,2000,3,True,True,True,1.0001301765441897,107.55163097381592,1,0,0.0,0,0,0,0,0.9998698403995373
120,148,17,88,0,2000,3,True,True,True,0.9999339580535888,108.5515649318695,1,0,0.0,0,0,0,0,1.000066046308238
121,148,17,89,0,2000,3,True,True,True,1.0002870559692385,109.55185198783876,1,0,0.0,0,0,0,0,0.999713026408244
122,148,17,90,0,2000,3,True,True,True,1.0006937980651855,110.55254578590392,1,0,0.0,0,0,0,0,0.9993066829568376
123,148,17,91,0,2000,3,True,True,True,1.000028133392334,111.55257391929626,1,0,0.0,0,0,0,0,0.9999718673991315
124,148,17,92,0,2000,3,True,True,True,1.000058889389038,112.5526328086853,1,0,0.0,0,0,0,0,0.9999411140787179
125,148,17,93,0,2000,3,True,True,True,1.0000331401824951,113.5526659488678,1,0,0.0,0,0,0,0,0.9999668609157402
126,148,17,94,0,2000,3,True,True,True,0.999945878982544,114.55261182785034,1,0,0.0,0,0,0,0,1.0000541239466991
127,148,17,95,0,2000,3,True,True,True,1.000262975692749,115.55287480354308,1,0,0.0,0,0,0,0,0.9997370934452844
128,148,17,96,0,2000,3,True,True,True,1.000108003616333,116.55298280715942,1,0,0.0,0,0,0,0,0.9998920080471885
129,148,17,97,0,2000,3,True,True,True,0.999925136566162,117.5529079437256,1,0,0.0,0,0,0,0,1.0000748690387913
130,148,17,98,0,2000,3,True,True,True,1.0000598430633545,118.55296778678894,1,0,0.0,0,0,0,0,0.9999401605176235
131,148,17,99,0,2000,3,True,True,True,1.0003252029418943,119.55329298973083,1,0,0.0,0,0,0,0,0.9996749027806778
132,148,17,100,0,2000,3,True,True,True,1.0002918243408203,120.55358481407166,1,0,0.0,0,0,0,0,0.9997082607957807
133,148,17,101,0,2000,3,True,True,True,1.0000371932983398,121.55362200737,1,0,0.0,0,0,0,0,0.9999628080849502
134,148,17,102,0,2000,3,True,True,True,1.0,122.55362200737,1,0,0.0,0,0,0,0,1.0
135,148,17,103,0,2000,3,True,True,True,1.0002858638763428,123.55390787124634,1,0,0.0,0,0,0,0,0.9997142178184595
136,148,17,104,0,2000,3,True,True,True,1.000020980834961,124.5539288520813,1,0,0.0,0,0,0,0,0.9999790196052253
137,148,17,105,0,2000,3,True,True,True,1.0000240802764893,125.5539529323578,1,0,0.0,0,0,0,0,0.9999759203033565
138,148,17,106,0,2000,3,True,True,True,1.0000848770141602,126.55403780937196,1,0,0.0,0,0,0,0,0.999915130189336
139,148,17,107,0,2000,3,True,True,True,1.0004971027374268,127.55453491210938,1,0,0.0,0,0,0,0,0.9995031442509262
140,148,17,108,0,2000,3,True,True,True,0.9999570846557616,128.55449199676514,1,0,0.0,0,0,0,0,1.000042917186044
141,148,17,109,0,2000,3,True,True,True,1.0000128746032717,129.5545048713684,1,0,0.0,0,0,0,0,0.9999871255624816
142,148,17,110,0,2000,3,True,True,True,1.0000159740447998,130.5545208454132,1,0,0.0,0,0,0,0,0.9999840262103662
143,148,17,111,0,2000,3,True,True,True,1.0002720355987549,131.55479288101196,1,0,0.0,0,0,0,0,0.999728038384486
144,148,17,112,0,2000,3,True,True,True,0.9998860359191896,132.55467891693115,1,0,0.0,0,0,0,0,1.0001139770701024
145,148,17,113,0,2000,3,True,True,True,1.000014066696167,133.55469298362732,1,0,0.0,0,0,0,0,0.9999859335017022
146,148,17,114,0,2000,3,True,True,True,0.9999959468841552,134.55468893051147,1,0,0.0,0,0,0,0,1.0000040531322727
147,148,17,115,0,2000,3,True,True,True,1.0008320808410645,135.55552101135254,1,0,0.0,0,0,0,0,0.9991686109418423
148,148,17,116,0,2000,3,True,True,True,1.0000457763671875,136.55556678771973,1,0,0.0,0,0,0,0,0.9999542257281924
149,148,17,117,0,2000,3,True,True,True,1.001089096069336,137.55665588378906,1,0,0.0,0,0,0,0,0.9989120887705079
150,148,17,118,0,2000,3,True,True,True,1.0006849765777588,138.55734086036682,1,0,0.0,0,0,0,0,0.9993154922939871
151,148,17,119,0,2000,3,True,True,True,1.000019073486328,139.55735993385315,1,0,0.0,0,0,0,0,0.9999809268774631
152,148,17,120,0,2000,3,True,True,True,1.000014066696167,140.55737400054932,1,0,0.0,0,0,0,0,0.9999859335017022
153,148,17,121,0,2000,3,True,True,True,1.0000369548797607,141.55741095542908,1,0,0.0,0,0,0,0,0.9999630464858519
154,148,17,122,0,2000,3,True,True,True,1.000104904174805,142.55751585960388,1,0,0.0,0,0,0,0,0.9998951068289267
155,148,17,123,0,2000,3,True,True,True,1.0007801055908203,143.5582959651947,1,0,0.0,0,0,0,0,0.9992205024995379
156,148,17,124,0,2000,3,True,True,True,1.0002198219299316,144.55851578712463,1,0,0.0,0,0,0,0,0.9997802263811294
157,148,17,125,0,2000,3,True,True,True,1.0000050067901611,145.5585207939148,1,0,0.0,0,0,0,0,0.9999949932349067
158,148,17,126,0,2000,3,True,True,True,1.0000290870666504,146.55854988098145,1,0,0.0,0,0,0,0,0.9999709137793824
159,148,17,127,0,2000,3,True,True,True,1.0000040531158447,147.5585539340973,1,0,0.0,0,0,0,0,0.9999959469005829
160,149,17,128,0,2000,3,True,True,True,1.0001530647277832,148.55870699882507,1,0,0.0,0,0,0,1,0.9998469586974421
161,149,17,129,0,2000,3,True,True,True,0.9999709129333496,149.55867791175842,1,0,0.0,0,0,0,0,1.0000290879127325
162,149,17,130,0,2000,3,True,True,True,1.0003130435943604,150.55899095535278,1,0,0.0,0,0,0,0,0.9996870543712641
163,149,17,131,0,2000,3,True,True,True,1.0000159740447998,151.55900692939758,1,0,0.0,0,0,0,0,0.9999840262103662
164,149,17,132,0,2000,3,True,True,True,1.0000059604644775,152.55901288986206,1,0,0.0,0,0,0,0,0.9999940395710494
165,149,17,133,0,2000,3,True,True,True,1.0000169277191162,153.55902981758118,1,0,0.0,0,0,0,0,0.9999830725674266
166,149,17,134,0,2000,3,True,True,True,0.99993896484375,154.55896878242493,1,0,0.0,0,0,0,0,1.0000610388817677
167,149,17,135,0,2000,3,True,True,True,1.0003371238708496,155.55930590629578,1,0,0.0,0,0,0,0,0.9996629897433527
168,149,17,136,0,2000,3,True,True,True,1.0000178813934326,156.5593237876892,1,0,0.0,0,0,0,0,0.999982118926306
169,149,17,137,0,2000,3,True,True,True,1.0000150203704834,157.5593388080597,1,0,0.0,0,0,0,0,0.9999849798551247
170,149,17,138,0,2000,3,True,True,True,1.0000510215759275,158.55938982963562,1,0,0.0,0,0,0,0,0.9999489810271409
171,149,17,139,0,2000,3,True,True,True,1.0003399848937988,159.55972981452942,1,0,0.0,0,0,0,0,0.9996601306566438
172,149,17,140,0,2000,3,True,True,True,1.0000309944152832,160.5597608089447,1,0,0.0,0,0,0,0,0.9999690065453408
173,149,17,141,0,2000,3,True,True,True,0.9999980926513672,161.55975890159607,1,0,0.0,0,0,0,0,1.0000019073522708
174,149,17,142,0,2000,3,True,True,True,1.0000860691070557,162.55984497070312,1,0,0.0,0,0,0,0,0.999913938300198
175,149,17,143,0,2000,3,True,True,True,1.0000238418579102,163.55986881256104,1,0,0.0,0,0,0,0,0.9999761587105105
176,149,17,144,0,2000,3,True,True,True,1.000049114227295,164.55991792678833,1,0,0.0,0,0,0,0,0.9999508881847939
177,149,17,145,0,2000,3,True,True,True,0.9999969005584716,165.5599148273468,1,0,0.0,0,0,0,0,1.000003099451135
178,149,17,146,0,2000,3,True,True,True,1.0001230239868164,166.56003785133362,1,0,0.0,0,0,0,0,0.9998769911462232
179,149,17,147,0,2000,3,True,True,True,1.0000510215759275,167.56008887290955,1,0,0.0,0,0,0,0,0.9999489810271409
180,149,17,148,0,2000,3,True,True,True,1.0002589225769043,168.56034779548645,1,0,0.0,0,0,0,0,0.9997411444466426
181,149,17,149,0,2000,3,True,True,True,1.0000760555267334,169.56042385101318,1,0,0.0,0,0,0,0,0.9999239502572699
182,149,17,150,0,2000,3,True,True,True,0.9999840259552002,170.56040787696838,1,0,0.0,0,0,0,0,1.000015974299974
183,149,17,151,0,2000,3,True,True,True,1.0002501010894775,171.56065797805786,1,0,0.0,0,0,0,0,0.9997499614454374
184,149,17,152,0,2000,3,True,True,True,0.9998409748077391,172.5604989528656,1,0,0.0,0,0,0,0,1.0001590504852949
185,149,17,153,0,2000,3,True,True,True,1.0000479221343994,173.560546875,1,0,0.0,0,0,0,0,0.9999520801620215
186,149,17,154,0,2000,3,True,True,True,1.0000181198120115,174.560564994812,1,0,0.0,0,0,0,0,0.9999818805163101
187,149,17,155,0,2000,3,True,True,True,1.0008459091186523,175.56141090393066,1,0,0.0,0,0,0,0,0.9991548058387957
188,149,17,156,0,2000,3,True,True,True,1.0001320838928225,176.5615429878235,1,0,0.0,0,0,0,0,0.9998679335510282
189,149,17,157,0,2000,3,True,True,True,1.0000228881835938,177.56156587600708,1,0,0.0,0,0,0,0,0.9999771123402632
190,149,17,158,0,2000,3,True,True,True,1.0002200603485107,178.5617859363556,1,0,0.0,0,0,0,0,0.9997799880673919
191,147,18,0,1,12,3,True,True,True,0.0028069019317626,178.56459283828735,-158,1,-10593865800023.0,0,0,0,-2,356.2646734052614
192,147,18,1,1,12,3,True,True,True,0.0124380588531494,178.5770308971405,1,0,0.0,0,0,0,0,80.39839751576616
193,148,18,2,1,2000,3,True,True,True,0.0055010318756103,178.5825319290161,1,0,0.0,0,0,0,1,181.7840766263615
194,148,18,3,1,2000,3,True,True,True,0.0081110000610351,178.59064292907715,1,0,0.0,0,0,0,0,123.28935920047115
195,149,17,159,0,2000,3,True,True,True,0.9710819721221924,179.56172490119934,156,-1,10593865800023.0,0,0,0,1,1.0297791831256125
196,149,17,160,0,2000,3,True,True,True,1.0000810623168943,180.56180596351624,1,0,0.0,0,0,0,0,0.9999189442536723
197,149,17,161,0,2000,3,True,True,True,1.0000100135803225,181.56181597709656,1,0,0.0,0,0,0,0,0.9999899865199483
198,149,17,162,0,2000,3,True,True,True,1.0000038146972656,182.56181979179385,1,0,0.0,0,0,0,0,0.9999961853172863
199,149,17,163,0,2000,3,True,True,True,1.000225067138672,183.5620448589325,1,0,0.0,0,0,0,0,0.9997749835051466
200,149,17,164,0,2000,3,True,True,True,1.0000181198120115,184.5620629787445,1,0,0.0,0,0,0,0,0.9999818805163101
201,147,18,0,0,12,3,True,True,True,0.1835229396820068,184.7455859184265,-164,1,161220600009.0,0,0,0,-2,5.448910102097952
202,147,18,1,0,12,3,True,True,True,0.0038609504699707,184.74944686889648,1,0,0.0,0,0,0,0,259.0035815734225
203,148,18,2,0,2000,3,True,True,True,0.0046899318695068,184.754136800766,1,0,0.0,0,0,0,1,213.2227136393692
204,148,18,3,0,2000,3,True,True,True,0.0078980922698974,184.7620348930359,1,0,0.0,0,0,0,0,126.6128535635594
205,147,19,0,0,12,3,True,True,True,0.1832160949707031,184.9452509880066,-3,1,199800014.0,0,0,0,-1,5.458035770055592
206,147,19,1,0,12,3,True,True,True,0.0037539005279541,184.94900488853452,1,0,0.0,0,0,0,0,266.3895839949191
207,148,19,2,0,2000,3,True,True,True,0.0041460990905761,184.95315098762512,1,0,0.0,0,0,0,1,241.19056929270113
208,148,19,3,0,2000,3,True,True,True,0.0084898471832275,184.96164083480835,1,0,0.0,0,0,0,0,117.78775028784914
209,148,19,4,0,2000,3,True,True,True,1.0000131130218506,185.9616539478302,1,0,0.0,0,0,0,0,0.9999868871500985
210,148,19,5,0,2000,3,True,True,True,0.9999969005584716,186.96165084838867,1,0,0.0,0,0,0,0,1.000003099451135
211,148,19,6,0,2000,3,True,True,True,1.0000951290130615,187.96174597740173,1,0,0.0,0,0,0,0,0.9999048800356068
212,148,19,7,0,2000,3,True,True,True,1.000351905822754,188.9620978832245,1,0,0.0,0,0,0,0,0.9996482179713903
213,148,19,8,0,2000,3,True,True,True,0.9997930526733398,189.96189093589783,1,0,0.0,0,0,0,0,1.000206990162721
214,148,19,9,0,2000,3,True,True,True,1.0000379085540771,190.9619288444519,1,0,0.0,0,0,0,0,0.9999620928829268
215,148,19,10,0,2000,3,True,True,True,1.0005970001220703,191.962525844574,1,0,0.0,0,0,0,0,0.9994033560744261
216,148,19,11,0,2000,3,True,True,True,1.000075101852417,192.9626009464264,1,0,0.0,0,0,0,0,0.9999249037874477
217,148,19,12,0,2000,3,True,True,True,1.0001928806304932,193.96279382705688,1,0,0.0,0,0,0,0,0.9998071565652701
218,148,19,13,0,2000,3,True,True,True,1.0000360012054443,194.96282982826236,1,0,0.0,0,0,0,0,0.9999640000905958
