index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,integer_1,integer_2,integer_3,integer_4,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
43,131,1,43,0,1500,5,True,1,1,0,1,1.1817133280000007,45.701396937000005,1,0,0.0,0,0,0.8462289256671559
44,131,1,44,0,1500,5,True,1,1,0,1,1.037060804999996,46.738457742,1,0,0.0,0,0,0.9642636142246296
45,131,1,45,0,1500,5,True,1,1,0,1,1.054304315000003,47.792762057,1,0,0.0,0,0,0.9484927508809419
46,131,1,46,0,1500,5,True,1,1,0,1,1.064157723000001,48.856919780000005,1,0,0.0,0,0,0.9397103252522268
47,131,1,47,0,1500,5,True,1,1,0,1,1.046258746999996,49.903178527,1,0,0.0,0,0,0.9557865134866145
48,131,1,48,0,1500,5,True,1,1,0,1,1.0871519080000027,50.990330435,1,0,0.0,0,0,0.9198346547904853
49,131,1,49,0,1500,5,True,1,1,0,1,1.0741036989999984,52.064434134,1,0,0.0,0,0,0.9310088038343135
50,131,1,50,0,1500,5,True,1,1,0,1,1.0526682850000029,53.117102419000005,1,0,0.0,0,0,0.9499668739426279
51,131,1,51,0,1500,5,True,1,1,0,1,1.076161805999995,54.193264225,1,0,0.0,0,0,0.9292282948759517
52,131,1,52,0,1500,5,True,1,1,0,1,1.0531315860000063,55.246395811000006,1,0,0.0,0,0,0.9495489578830218
53,131,1,53,0,1500,5,True,1,1,0,1,1.124822204999994,56.371218016,1,0,0.0,0,0,0.889029391093862
54,131,1,54,0,1500,5,True,1,1,0,1,1.0638936020000005,57.435111618,1,0,0.0,0,0,0.9399436166550041
55,131,1,55,0,1500,5,True,1,1,0,1,1.025096947999998,58.460208566,1,0,0.0,0,0,0.975517488322482
56,131,1,56,0,1500,5,True,1,1,0,1,1.0484605620000025,59.508669128,1,0,0.0,0,0,0.953779318215307
57,131,1,57,0,1500,5,True,1,1,0,1,1.064619731999997,60.57328886,1,0,0.0,0,0,0.9393025227152213
58,131,1,58,0,1500,5,True,1,1,0,1,1.027566901,61.600855761,1,0,0.0,0,0,0.9731726460114932
59,131,1,59,0,1500,5,True,1,1,0,1,1.0834396340000012,62.684295395,1,0,0.0,0,0,0.9229863562476974
60,131,1,60,0,1500,5,True,1,1,0,1,1.027936949000008,63.71223234400001,1,0,0.0,0,0,0.9728223126650077
61,131,1,61,0,1500,5,True,1,1,0,1,1.0691286160000004,64.78136096,1,0,0.0,0,0,0.9353411601135178
62,131,1,62,0,1500,5,True,1,1,0,1,1.0994006990000005,65.880761659,1,0,0.0,0,0,0.9095864691641419
63,131,1,63,0,1500,5,True,1,1,0,1,1.0579884710000016,66.93875013,1,0,0.0,0,0,0.9451898838319179
64,131,1,64,0,1500,5,True,1,1,0,1,1.1166708399999976,68.05542097,1,0,0.0,0,0,0.8955190412243613
65,131,1,65,0,1500,5,True,1,1,0,1,1.0396151239999938,69.095036094,1,0,0.0,0,0,0.9618944327708779
66,131,1,66,0,1500,5,True,1,1,0,1,1.0402443490000053,70.135280443,1,0,0.0,0,0,0.9613126002186962
67,131,1,67,0,1500,5,True,1,1,0,1,1.1096113919999908,71.24489183499999,1,0,0.0,0,0,0.9012164143318458
68,131,1,68,0,1500,5,True,1,1,0,1,1.0800640550000082,72.32495589,1,0,0.0,0,0,0.9258710123447191
69,131,1,69,0,1500,5,True,1,1,0,1,1.0485252919999937,73.37348118199999,1,0,0.0,0,0,0.9537204372939494
70,131,1,70,0,1500,5,True,1,1,0,1,1.046905250000009,74.420386432,1,0,0.0,0,0,0.9551962797015217
71,131,1,71,0,1500,5,True,1,1,0,1,1.065070660999993,75.485457093,1,0,0.0,0,0,0.9389048413568183
72,131,1,72,0,1500,5,True,1,1,0,1,1.0774390520000026,76.562896145,1,0,0.0,0,0,0.9281267447506605
73,131,1,73,0,1500,5,True,1,1,0,1,1.071245031999993,77.63414117699999,1,0,0.0,0,0,0.93349324396214
74,131,1,74,0,1500,5,True,1,1,0,1,1.079498774000001,78.71363995099999,1,0,0.0,0,0,0.9263558459585606
75,131,1,75,0,1500,5,True,1,1,0,1,1.079739530000012,79.793379481,1,0,0.0,0,0,0.9261492908386793
76,131,1,76,0,1500,5,True,1,1,0,1,1.05710788399999,80.85048736499999,1,0,0.0,0,0,0.9459772414297968
77,131,1,77,0,1500,5,True,1,1,0,1,1.0952360550000009,81.94572342,1,0,0.0,0,0,0.9130451791052471
78,131,1,78,0,1500,5,True,1,1,0,1,1.0416452440000086,82.987368664,1,0,0.0,0,0,0.9600197435356329
79,131,1,79,0,1500,5,True,1,1,0,1,1.0370081410000012,84.024376805,1,0,0.0,0,0,0.9643125839259915
80,131,1,80,0,1500,5,True,1,1,0,1,1.0464001069999966,85.070776912,1,0,0.0,0,0,0.9556573946336602
81,131,1,81,0,1500,5,True,1,1,0,1,1.0844229249999984,86.155199837,1,0,0.0,0,0,0.9221494464440628
82,131,1,82,0,1500,5,True,1,1,0,1,1.0390211329999914,87.19422096999999,1,0,0.0,0,0,0.9624443317266081
83,131,1,83,0,1500,5,True,1,1,0,1,1.0867500610000036,88.28097103099999,1,0,0.0,0,0,0.9201747815682861
84,131,1,84,0,1500,5,True,1,1,0,1,1.0564150189999992,89.33738604999999,1,0,0.0,0,0,0.9465976742233354
85,131,1,85,0,1500,5,True,1,1,0,1,1.0570048100000091,90.39439086,1,0,0.0,0,0,0.9460694885579484
86,131,1,86,0,1500,5,True,1,1,0,1,1.073871806999989,91.468262667,1,0,0.0,0,0,0.9312098459811882
87,131,1,87,0,1500,5,True,1,1,0,1,1.044280575000002,92.512543242,1,0,0.0,0,0,0.9575970519225623
88,131,1,88,0,1500,5,True,1,1,0,1,1.1033641610000018,93.615907403,1,0,0.0,0,0,0.9063190878827162
89,131,1,89,0,1500,5,True,1,1,0,1,1.0082948390000013,94.624202242,1,0,0.0,0,0,0.9917733993280895
90,131,1,90,0,1500,5,True,1,1,0,1,1.2059235429999973,95.830125785,1,0,0.0,0,0,0.8292399678277135
91,131,1,91,0,1500,5,True,1,1,0,1,1.030272715999999,96.860398501,1,0,0.0,0,0,0.9706167934665573
92,131,1,92,0,1500,5,True,1,1,0,1,1.038383120000006,97.898781621,1,0,0.0,0,0,0.9630356857110641
93,131,1,93,0,1500,5,True,1,1,0,1,1.0322910120000015,98.931072633,1,0,0.0,0,0,0.9687190805454756
94,131,1,94,0,1500,5,True,1,1,0,1,1.0769397279999993,100.008012361,1,0,0.0,0,0,0.9285570714872919
95,131,1,95,0,1500,5,True,1,1,0,1,1.0878261350000002,101.095838496,1,0,0.0,0,0,0.9192645477303225
96,131,1,96,0,1500,5,True,1,1,0,1,1.0583763970000035,102.154214893,1,0,0.0,0,0,0.9448434440096425
97,131,1,97,0,1500,5,True,1,1,0,1,1.0670239429999953,103.221238836,1,0,0.0,0,0,0.9371860927398181
98,131,1,98,0,1500,5,True,1,1,0,1,1.081862209999997,104.303101046,1,0,0.0,0,0,0.9243321291350057
99,131,1,99,0,1500,5,True,1,1,0,1,1.0444935219999962,105.347594568,1,0,0.0,0,0,0.9574018210138824
100,131,1,100,0,1500,5,True,1,1,0,1,1.0588255199999992,106.406420088,1,0,0.0,0,0,0.9444426688922276
101,131,1,101,0,1500,5,True,1,1,0,1,1.0488933210000084,107.455313409,1,0,0.0,0,0,0.9533858019484824
102,131,1,102,0,1500,5,True,1,1,0,1,1.0389076599999925,108.494221069,1,0,0.0,0,0,0.9625494531438985
103,131,1,103,0,1500,5,True,1,1,0,1,1.0916695680000004,109.585890637,1,0,0.0,0,0,0.9160280998141735
104,131,1,104,0,1500,5,True,1,1,0,1,1.0816075919999977,110.667498229,1,0,0.0,0,0,0.9245497233898874
105,131,1,105,0,1500,5,True,1,1,0,1,1.034763476000009,111.702261705,1,0,0.0,0,0,0.9664044230335699
106,131,1,106,0,1500,5,True,1,1,0,1,1.0486291529999932,112.750890858,1,0,0.0,0,0,0.953625976484755
107,131,1,107,0,1500,5,True,1,1,0,1,1.0609811570000005,113.811872015,1,0,0.0,0,0,0.9425238077060397
108,131,1,108,0,1500,5,True,1,1,0,1,1.0508906950000068,114.86276271,1,0,0.0,0,0,0.9515737504936168
109,131,1,109,0,1500,5,True,1,1,0,1,1.0798411829999992,115.942603893,1,0,0.0,0,0,0.9260621059309985
110,131,1,110,0,1500,5,True,1,1,0,1,1.058024279999998,117.000628173,1,0,0.0,0,0,0.945157893730002
111,131,1,111,0,1500,5,True,1,1,0,1,1.0335204539999978,118.034148627,1,0,0.0,0,0,0.9675667241318111
112,131,1,112,0,1500,5,True,1,1,0,1,1.1102557840000031,119.144404411,1,0,0.0,0,0,0.9006933486959409
113,131,1,113,0,1500,5,True,1,1,0,1,0.985829687000006,120.130234098,1,0,0.0,0,0,1.0143739970370704
114,131,1,114,0,1500,5,True,1,1,0,1,1.0448012099999886,121.175035308,1,0,0.0,0,0,0.9571198716356875
115,131,1,115,0,1500,5,True,1,1,0,1,1.0527188800000005,122.227754188,1,0,0.0,0,0,0.9499212173339188
116,131,1,116,0,1500,5,True,1,1,0,1,1.0713619349999988,123.299116123,1,0,0.0,0,0,0.933391384677113
117,131,1,117,0,1500,5,True,1,1,0,1,1.042713794000008,124.341829917,1,0,0.0,0,0,0.9590359365668777
118,131,1,118,0,1500,5,True,1,1,0,1,1.0802331470000013,125.422063064,1,0,0.0,0,0,0.9257260830934295
119,131,1,119,0,1500,5,True,1,1,0,1,2.856904152999988,128.278967217,1,0,0.0,0,0,0.35002924370070887
120,131,1,120,0,1500,5,True,1,1,0,1,1.0547606650000034,129.333727882,1,0,0.0,0,0,0.9480823784796684
121,131,1,121,0,1500,5,True,1,1,0,1,1.0406267810000145,130.37435466300002,1,0,0.0,0,0,0.9609593163064925
122,131,1,122,0,1500,5,True,1,1,0,1,1.077480716999986,131.45183538,1,0,0.0,0,0,0.9280908551053104
123,131,1,123,0,1500,5,True,1,1,0,1,1.0491076220000082,132.500943002,1,0,0.0,0,0,0.9531910540251438
124,131,1,124,0,1500,5,True,1,1,0,1,1.0731543850000094,133.57409738700002,1,0,0.0,0,0,0.9318323756371655
125,131,1,125,0,1500,5,True,1,1,0,1,1.0453836099999876,134.619480997,1,0,0.0,0,0,0.9565866447820163
126,131,1,126,0,1500,5,True,1,1,0,1,1.0611106439999958,135.680591641,1,0,0.0,0,0,0.942408791820586
127,131,1,127,0,1500,5,True,1,1,0,1,1.062980438000011,136.74357207900002,1,0,0.0,0,0,0.9407510846403645
128,132,1,128,0,1500,5,True,1,1,0,1,1.0913501689999805,137.834922248,1,0,0.0,0,1,0.9162961883410107
129,132,1,129,0,1500,5,True,1,1,0,1,1.058454874000006,138.893377122,1,0,0.0,0,0,0.9447733904997772
130,132,1,130,0,1500,5,True,1,1,0,1,1.0391922480000062,139.93256937,1,0,0.0,0,0,0.9622858541569818
131,132,1,131,0,1500,5,True,1,1,0,1,1.0659605920000104,140.99852996200002,1,0,0.0,0,0,0.9381209844950725
132,132,1,132,0,1500,5,True,1,1,0,1,1.114456381999986,142.112986344,1,0,0.0,0,0,0.8972984642121351
133,132,1,133,0,1500,5,True,1,1,0,1,1.0583942009999987,143.171380545,1,0,0.0,0,0,0.9448275501275174
134,132,1,134,0,1500,5,True,1,1,0,1,1.062304605999998,144.233685151,1,0,0.0,0,0,0.9413495849984123
135,132,1,135,0,1500,5,True,1,1,0,1,1.08562695400002,145.31931210500002,1,0,0.0,0,0,0.9211267243462172
136,132,1,136,0,1500,5,True,1,1,0,1,1.0679205949999755,146.3872327,1,0,0.0,0,0,0.9363992085947391
137,132,1,137,0,1500,5,True,1,1,0,1,1.0605823040000075,147.447815004,1,0,0.0,0,0,0.9428782624681553
138,132,1,138,0,1500,5,True,1,1,0,1,1.0549799430000064,148.502794947,1,0,0.0,0,0,0.9478853191808917
139,132,1,139,0,1500,5,True,1,1,0,1,1.0650470369999994,149.567841984,1,0,0.0,0,0,0.9389256673740698
140,132,1,140,0,1500,5,True,1,1,0,1,1.1148294569999848,150.682671441,1,0,0.0,0,0,0.89699818543637
141,132,1,141,0,1500,5,True,1,1,0,1,1.0640785680000135,151.746750009,1,0,0.0,0,0,0.9397802287095658
142,132,1,142,0,1500,5,True,1,1,0,1,1.0650932720000128,152.81184328100002,1,0,0.0,0,0,0.9388849092269808
143,132,1,143,0,1500,5,True,1,1,0,1,1.0597434999999962,153.87158678100002,1,0,0.0,0,0,0.9436245657557736
144,132,1,144,0,1500,5,True,1,1,0,1,1.0955664229999795,154.967153204,1,0,0.0,0,0,0.9127698503772224
145,132,1,145,0,1500,5,True,1,1,0,1,1.0545702290000063,156.021723433,1,0,0.0,0,0,0.9482535847311445
146,132,1,146,0,1500,5,True,1,1,0,1,1.059385582999994,157.081109016,1,0,0.0,0,0,0.9439433725048206
147,132,1,147,0,1500,5,True,1,1,0,1,1.0662455030000046,158.147354519,1,0,0.0,0,0,0.9378703095922888
148,132,1,148,0,1500,5,True,1,1,0,1,1.0472580310000126,159.19461255000002,1,0,0.0,0,0,0.9548745107689587
149,132,1,149,0,1500,5,True,1,1,0,1,1.0648358450000046,160.25944839500002,1,0,0.0,0,0,0.9391118872411697
150,132,1,150,0,1500,5,True,1,1,0,1,1.045455469999979,161.304903865,1,0,0.0,0,0,0.9565208932332815
151,132,1,151,0,1500,5,True,1,1,0,1,1.104569280000021,162.40947314500002,1,0,0.0,0,0,0.9053302659295223
152,132,1,152,0,1500,5,True,1,1,0,1,1.0759327309999946,163.48540587600002,1,0,0.0,0,0,0.9294261352850367
153,132,1,153,0,1500,5,True,1,1,0,1,1.082487216000004,164.56789309200002,1,0,0.0,0,0,0.9237984386505643
154,132,1,154,0,1500,5,True,1,1,0,1,1.025318225999996,165.59321131800002,1,0,0.0,0,0,0.9753069580175432
155,132,1,155,0,1500,5,True,1,1,0,1,1.0678720349999935,166.661083353,1,0,0.0,0,0,0.9364417900502526
156,132,1,156,0,1500,5,True,1,1,0,1,1.0935123470000008,167.7545957,1,0,0.0,0,0,0.9144844159679153
157,132,1,157,0,1500,5,True,1,1,0,1,1.036477108000014,168.79107280800002,1,0,0.0,0,0,0.9648066438530416
158,132,1,158,0,1500,5,True,1,1,0,1,1.048817975999981,169.839890784,1,0,0.0,0,0,0.9534542912906921
159,132,1,159,0,1500,5,True,1,1,0,1,1.0516398569999978,170.891530641,1,0,0.0,0,0,0.9508958730916587
160,132,1,160,0,1500,5,True,1,1,0,1,1.0388664520000075,171.930397093,1,0,0.0,0,0,0.9625876339300566
161,132,1,161,0,1500,5,True,1,1,0,1,1.08260216299999,173.012999256,1,0,0.0,0,0,0.9237003528876279
162,132,1,162,0,1500,5,True,1,1,0,1,1.045563384000019,174.05856264000002,1,0,0.0,0,0,0.9564221694282112
163,132,1,163,0,1500,5,True,1,1,0,1,1.082812496999992,175.141375137,1,0,0.0,0,0,0.9235209260796031
164,132,1,164,0,1500,5,True,1,1,0,1,1.0712324330000058,176.21260757000002,1,0,0.0,0,0,0.9335042229812646
165,132,1,165,0,1500,5,True,1,1,0,1,1.1180263560000014,177.33063392600002,1,0,0.0,0,0,0.8944332972415175
166,132,1,166,0,1500,5,True,1,1,0,1,1.0167001890000051,178.34733411500002,1,0,0.0,0,0,0.9835741261969952
167,132,1,167,0,1500,5,True,1,1,0,1,1.0606142549999902,179.40794837,1,0,0.0,0,0,0.9428498582644538
168,132,1,168,0,1500,5,True,1,1,0,1,1.0625311320000037,180.470479502,1,0,0.0,0,0,0.9411488942612898
169,132,1,169,0,1500,5,True,1,1,0,1,1.0739590169999929,181.544438519,1,0,0.0,0,0,0.9311342278157032
170,132,1,170,0,1500,5,True,1,1,0,1,1.0580434880000098,182.602482007,1,0,0.0,0,0,0.9451407350847858
171,132,1,171,0,1500,5,True,1,1,0,1,1.09294036,183.695422367,1,0,0.0,0,0,0.9149630085945403
172,132,1,172,0,1500,5,True,1,1,0,1,1.0699384179999925,184.765360785,1,0,0.0,0,0,0.934633230451967
173,132,1,173,0,1500,5,True,1,1,0,1,1.0521871230000102,185.817547908,1,0,0.0,0,0,0.9504012909308246
174,132,1,174,0,1500,5,True,1,1,0,1,1.0756038649999766,186.893151773,1,0,0.0,0,0,0.9297103074281178
175,132,1,175,0,1500,5,True,1,1,0,1,1.053598285000021,187.946750058,1,0,0.0,0,0,0.9491283482869186
176,132,1,176,0,1500,5,True,1,1,0,1,1.0503358109999965,188.997085869,1,0,0.0,0,0,0.9520764592877461
177,132,1,177,0,1500,5,True,1,1,0,1,1.0817676249999977,190.078853494,1,0,0.0,0,0,0.9244129486681598
178,132,1,178,0,1500,5,True,1,1,0,1,1.0688323359999856,191.14768583,1,0,0.0,0,0,0.9356004363999831
179,132,1,179,0,1500,5,True,1,1,0,1,1.0215874670000176,192.169273297,1,0,0.0,0,0,0.9788687041517736
180,132,1,180,0,1500,5,True,1,1,0,1,1.141804387999997,193.311077685,1,0,0.0,0,0,0.8758067585916499
181,132,1,181,0,1500,5,True,1,1,0,1,1.0701983999999811,194.381276085,1,0,0.0,0,0,0.934406181134281
182,132,1,182,0,1500,5,True,1,1,0,1,1.0928014540000106,195.474077539,1,0,0.0,0,0,0.9150793095485672
183,132,1,183,0,1500,5,True,1,1,0,1,1.0434543800000142,196.517531919,1,0,0.0,0,0,0.9583552660922142
184,132,1,184,0,1500,5,True,1,1,0,1,1.059290066999978,197.576821986,1,0,0.0,0,0,0.9440284877135742
185,132,1,185,0,1500,5,True,1,1,0,1,1.0486590790000037,198.625481065,1,0,0.0,0,0,0.9535987624820788
186,132,1,186,0,1500,5,True,1,1,0,1,1.0656785350000175,199.6911596,1,0,0.0,0,0,0.9383692803758908
187,132,1,187,0,1500,5,True,1,1,0,1,1.045268085999993,200.736427686,1,0,0.0,0,0,0.956692367626736
188,132,1,188,0,1500,5,True,1,1,0,1,1.0557920480000007,201.792219734,1,0,0.0,0,0,0.9471562149897906
189,132,1,189,0,1500,5,True,1,1,0,1,1.0609911139999897,202.853210848,1,0,0.0,0,0,0.9425149624768768
190,132,1,190,0,1500,5,True,1,1,0,1,1.0732271969999942,203.926438045,1,0,0.0,0,0,0.9317691564240198
191,132,1,191,0,1500,5,True,1,1,0,1,1.0553600600000266,204.981798105,1,0,0.0,0,0,0.9475439121696294
192,132,1,192,0,1500,5,True,1,1,0,1,1.0420173689999783,206.023815474,1,0,0.0,0,0,0.959676901508559
193,132,1,193,0,1500,5,True,1,1,0,1,1.0500008239999945,207.073816298,1,0,0.0,0,0,0.9523802049892537
194,132,1,194,0,1500,5,True,1,1,0,1,1.0610491190000175,208.134865417,1,0,0.0,0,0,0.9424634374537222
195,132,1,195,0,1500,5,True,1,1,0,1,1.038657776000008,209.173523193,1,0,0.0,0,0,0.9627810267315539
196,132,1,196,0,1500,5,True,1,1,0,1,1.0558584699999756,210.229381663,1,0,0.0,0,0,0.9470966312369717
197,132,1,197,0,1500,5,True,1,1,0,1,1.0576144560000105,211.286996119,1,0,0.0,0,0,0.9455241409824207
198,132,1,198,0,1500,5,True,1,1,0,1,1.0424576460000026,212.329453765,1,0,0.0,0,0,0.9592715865599757
199,132,1,199,0,1500,5,True,1,1,0,1,1.067912954999997,213.39736672,1,0,0.0,0,0,0.9364059077268173
200,132,1,200,0,1500,5,True,1,1,0,1,1.0554962410000144,214.452862961,1,0,0.0,0,0,0.9474216592685964
201,132,1,201,0,1500,5,True,1,1,0,1,1.0495476419999932,215.502410603,1,0,0.0,0,0,0.9527914312631142
202,132,1,202,0,1500,5,True,1,1,0,1,1.0409857260000024,216.543396329,1,0,0.0,0,0,0.9606279654213027
203,132,1,203,0,1500,5,True,1,1,0,1,1.0515723639999806,217.594968693,1,0,0.0,0,0,0.950956904379068
204,132,1,204,0,1500,5,True,1,1,0,1,1.111611156999999,218.70657985,1,0,0.0,0,0,0.8995951450314572
205,132,1,205,0,1500,5,True,1,1,0,1,1.0408064090000266,219.747386259,1,0,0.0,0,0,0.9607934687496476
206,132,1,206,0,1500,5,True,1,1,0,1,1.0434024499999737,220.790788709,1,0,0.0,0,0,0.9584029633053145
207,132,1,207,0,1500,5,True,1,1,0,1,1.0506360610000058,221.84142477,1,0,0.0,0,0,0.9518043755781522
208,132,1,208,0,1500,5,True,1,1,0,1,1.0406341789999942,222.882058949,1,0,0.0,0,0,0.9609524847251876
209,132,1,209,0,1500,5,True,1,1,0,1,1.0551204610000011,223.93717941,1,0,0.0,0,0,0.9477590824579781
210,132,1,210,0,1500,5,True,1,1,0,1,1.0604353040000092,224.997614714,1,0,0.0,0,0,0.9430089664385517
211,132,1,211,0,1500,5,True,1,1,0,1,1.0392463500000133,226.036861064,1,0,0.0,0,0,0.9622357586341171
212,132,1,212,0,1500,5,True,1,1,0,1,1.0547830729999816,227.091644137,1,0,0.0,0,0,0.9480622372483004
213,132,1,213,0,1500,5,True,1,1,0,1,1.063253593000013,228.15489773,1,0,0.0,0,0,0.9405094011283418
214,132,1,214,0,1500,5,True,1,1,0,1,1.0591447280000068,229.214042458,1,0,0.0,0,0,0.9441580301195566
215,132,1,215,0,1500,5,True,1,1,0,1,1.0569201109999824,230.270962569,1,0,0.0,0,0,0.9461453042594405
216,132,1,216,0,1500,5,True,1,1,0,1,1.043475739999991,231.314438309,1,0,0.0,0,0,0.9583356485125458
217,132,1,217,0,1500,5,True,1,1,0,1,1.056241798000002,232.370680107,1,0,0.0,0,0,0.946752913862625
218,132,1,218,0,1500,5,True,1,1,0,1,1.061507725000013,233.432187832,1,0,0.0,0,0,0.942056262473255
219,132,1,219,0,1500,5,True,1,1,0,1,1.04574348700001,234.477931319,1,0,0.0,0,0,0.9562574497774429
220,132,1,220,0,1500,5,True,1,1,0,1,1.069861302999982,235.547792622,1,0,0.0,0,0,0.9347005982886895
221,132,1,221,0,1500,5,True,1,1,0,1,1.0448133300000109,236.592605952,1,0,0.0,0,0,0.9571087688936641
222,132,1,222,0,1500,5,True,1,1,0,1,1.0755607920000043,237.668166744,1,0,0.0,0,0,0.929747539551438
223,132,1,223,0,1500,5,True,1,1,0,1,1.06744682599998,238.73561357,1,0,0.0,0,0,0.9368148142303986
224,132,1,224,0,1500,5,True,1,1,0,1,1.0550672250000162,239.790680795,1,0,0.0,0,0,0.947806903962906
225,132,1,225,0,1500,5,True,1,1,0,1,1.0859939480000094,240.876674743,1,0,0.0,0,0,0.9208154445442558
