index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,integer_1,integer_2,integer_3,integer_4,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,Length_diff,freq
73,147,1,7,1,2000,4,1,1,1,0,-5.279586791992195,59.7637679576874,-58,0,4840747699000001.0,0,-0.18940876235177126
74,147,1,66,0,2000,4,0,1,0,1,6.280522823333705,66.0442907810211,59,0,-4840747699000001.0,0,0.15922241318584995
75,147,1,67,0,2000,4,0,1,0,1,1.000588893890395,67.0448796749115,1,0,0.0,0,0.9994114527015132
76,147,1,8,1,2000,4,1,1,1,0,-7.180389642715497,59.864490032196,-59,0,4840747699000001.0,0,-0.13926820823915867
77,147,1,9,1,2000,4,1,1,1,0,0.1008110046387003,59.9653010368347,1,0,0.0,0,9.919551973357782
78,147,1,68,0,2000,4,0,1,0,1,8.079783916473403,68.0450849533081,59,0,-4840747699000001.0,0,0.12376568610469371
79,147,1,69,0,2000,4,0,1,0,1,1.0004458427428915,69.045530796051,1,0,0.0,0,0.9995543559442767
80,147,1,10,1,2000,4,1,1,1,0,-8.979680776595998,60.065850019455,-59,0,4840747699000001.0,0,-0.11136253335489708
81,147,1,70,0,2000,4,0,1,0,1,9.9800097942352,70.0458598136902,60,0,-4840747699000001.0,0,0.10020030246639985
82,147,1,11,1,2000,4,1,1,1,0,-9.8794138431549,60.1664459705353,-59,0,4840747699000001.0,0,-0.10122058007448134
83,147,1,12,1,2000,4,1,1,1,0,0.1001839637755992,60.2666299343109,1,0,0.0,0,9.98163740296688
84,147,1,71,0,2000,4,0,1,0,1,10.779689788818402,71.0463197231293,59,0,-4840747699000001.0,0,0.09276704799402334
85,147,1,13,1,2000,4,1,1,1,0,-10.6784117221833,60.367908000946,-58,0,4840747699000001.0,0,-0.093646885512253
86,147,1,72,0,2000,4,0,1,0,1,11.678781032562298,72.0466890335083,59,0,-4840747699000001.0,0,0.08562537453282504
87,147,1,14,1,2000,4,1,1,1,0,-11.5775561332703,60.469132900238,-58,0,4840747699000001.0,0,-0.08637401438515255
88,147,1,73,0,2000,4,0,1,0,1,12.578341960907004,73.047474861145,59,0,-4840747699000001.0,0,0.07950173425940883
89,147,1,74,0,2000,4,0,1,0,1,1.0002429485320905,74.0477178096771,1,0,0.0,0,0.9997571104775624
90,147,1,15,1,2000,4,1,1,1,0,-13.477986812591496,60.5697309970856,-59,0,4840747699000001.0,0,-0.07419505701443284
91,147,1,16,1,2000,4,1,1,1,0,0.1005480289459015,60.6702790260315,1,0,0.0,0,9.945495804179677
92,147,1,75,0,2000,4,0,1,0,1,14.378269672393792,75.0485486984253,59,0,-4840747699000001.0,0,0.06954939800023331
93,147,1,17,1,2000,4,1,1,1,0,-14.27766370773319,60.7708849906921,-58,0,4840747699000001.0,0,-0.07003947007509159
94,147,1,76,0,2000,4,0,1,0,1,15.2782428264618,76.0491278171539,59,0,-4840747699000001.0,0,0.06545255310826763
95,147,1,77,0,2000,4,0,1,0,1,1.000812053680491,77.0499398708344,1,0,0.0,0,0.99918860521563
96,147,1,18,1,2000,4,1,1,1,0,-16.17897677421569,60.8709630966187,-59,0,4840747699000001.0,0,-0.06180860594309599
97,147,1,78,0,2000,4,0,1,0,1,17.1795487403869,78.0505118370056,60,0,-4840747699000001.0,0,0.05820874663891079
98,147,1,19,1,2000,4,1,1,1,0,-17.0794579982757,60.9710538387299,-59,0,4840747699000001.0,0,-0.05854986733776666
99,147,1,79,0,2000,4,0,1,0,1,18.079941034317,79.0509948730469,60,0,-4840747699000001.0,0,0.055309914899718406
100,147,1,20,1,2000,4,1,1,1,0,-17.979304790496904,61.07169008255,-59,0,4840747699000001.0,0,-0.05561950318171131
101,147,1,80,0,2000,4,0,1,0,1,18.979646682739308,80.0513367652893,60,0,-4840747699000001.0,0,0.05268801978855759
102,147,1,81,0,2000,4,0,1,0,1,1.0012850761414,81.0526218414307,1,0,0.0,0,0.9987165731598115
103,147,1,21,1,2000,4,1,1,1,0,-19.88081192970281,61.1718099117279,-60,0,4840747699000001.0,0,-0.05029975654595655
104,147,1,82,0,2000,4,0,1,0,1,20.88118481636049,82.0529947280884,61,0,-4840747699000001.0,0,0.047890002832430084
105,147,1,22,1,2000,4,1,1,1,0,-20.78068971633909,61.2723050117493,-60,0,4840747699000001.0,0,-0.04812159815916682
106,147,1,23,1,2000,4,1,1,1,0,0.1001410484313964,61.3724460601807,1,0,0.0,0,9.985915023498777
107,147,1,83,0,2000,4,0,1,0,1,21.681308746337898,83.0537548065186,60,0,-4840747699000001.0,0,0.046122676988717574
108,147,1,84,0,2000,4,0,1,0,1,1.000496149063096,84.0542509555817,1,0,0.0,0,0.9995040969787234
109,147,1,24,1,2000,4,1,1,1,0,-22.58154678344729,61.4727041721344,-60,0,4840747699000001.0,0,-0.044283946072862436
110,147,1,25,1,2000,4,1,1,1,0,0.1004288196564004,61.5731329917908,1,0,0.0,0,9.957301135484064
111,147,1,85,0,2000,4,0,1,0,1,23.481897830963103,85.0550308227539,60,0,-4840747699000001.0,0,0.042585995697562634
112,147,1,26,1,2000,4,1,1,1,0,-23.381365776062005,61.6736650466919,-59,0,4840747699000001.0,0,-0.04276910123974907
113,147,1,86,0,2000,4,0,1,0,1,24.3817908763885,86.0554559230804,60,0,-4840747699000001.0,0,0.04101421446315525
114,147,1,27,1,2000,4,1,1,1,0,-24.2816710472106,61.7737848758698,-59,0,4840747699000001.0,0,-0.04118332704762001
115,147,1,87,0,2000,4,0,1,0,1,25.2836561203002,87.05744099617,60,0,-4840747699000001.0,0,0.03955124192648317
116,147,1,88,0,2000,4,0,1,0,1,1.0005619525909992,88.058002948761,1,0,0.0,0,0.9994383630223556
117,147,1,28,1,2000,4,1,1,1,0,-26.1839411258698,61.8740618228912,-60,0,4840747699000001.0,0,-0.0381913477116704
118,147,1,89,0,2000,4,0,1,0,1,27.1843609809876,89.0584228038788,61,0,-4840747699000001.0,0,0.0367858564230878
119,147,1,90,0,2000,4,0,1,0,1,1.0004110336303995,90.0588338375092,1,0,0.0,0,0.9995891352488308
120,147,1,29,1,2000,4,1,1,1,0,-28.084403753280696,61.9744300842285,-61,0,4840747699000001.0,0,-0.03560695141634205
121,147,1,30,1,2000,4,1,1,1,0,0.100602865219102,62.0750329494476,1,0,0.0,0,9.940074746600008
122,147,1,91,0,2000,4,0,1,0,1,28.9849147796631,91.0599477291107,61,0,-4840747699000001.0,0,0.03450070519792031
123,147,1,92,0,2000,4,0,1,0,1,1.0011529922484923,92.0611007213592,1,0,0.0,0,0.9988483356116203
124,147,1,31,1,2000,4,1,1,1,0,-29.885437726974395,62.1756629943848,-61,0,4840747699000001.0,0,-0.0334611127043124
125,147,1,93,0,2000,4,0,1,0,1,30.8858408927917,93.0615038871765,62,0,-4840747699000001.0,0,0.0323772955857383
126,147,1,32,1,2000,4,1,1,1,0,-30.785227775573706,62.2762761116028,-61,0,4840747699000001.0,0,-0.032483111942197225
127,147,1,94,0,2000,4,0,1,0,1,31.786251783371,94.0625278949738,62,0,-4840747699000001.0,0,0.0314601421650838
128,147,1,33,1,2000,4,1,1,1,0,-31.6856389045716,62.3768889904022,-61,0,4840747699000001.0,0,-0.03156003901362772
129,147,1,34,1,2000,4,1,1,1,0,0.1005427837371968,62.4774317741394,1,0,0.0,0,9.946014649980693
130,147,1,95,0,2000,4,0,1,0,1,32.586154937744205,95.0635867118836,61,0,-4840747699000001.0,0,0.030687879619749503
131,147,1,35,1,2000,4,1,1,1,0,-32.4855227470399,62.5780639648437,-60,0,4840747699000001.0,0,-0.030782943152457675
132,147,1,96,0,2000,4,0,1,0,1,33.4857997894288,96.0638637542725,61,0,-4840747699000001.0,0,0.029863404974298745
133,147,1,97,0,2000,4,0,1,0,1,1.000635147094698,97.0644989013672,1,0,0.0,0,0.9993652560610707
134,147,1,36,1,2000,4,1,1,1,0,-34.3849289417267,62.6795699596405,-61,0,4840747699000001.0,0,-0.029082508842601763
135,147,1,98,0,2000,4,0,1,0,1,35.3872168064118,98.0667867660523,62,0,-4840747699000001.0,0,0.028258792022853016
136,147,1,37,1,2000,4,1,1,1,0,-35.2866187095643,62.780168056488,-61,0,4840747699000001.0,0,-0.028339354593047303
137,147,1,99,0,2000,4,0,1,0,1,36.287033557891895,99.0672016143799,62,0,-4840747699000001.0,0,0.027558053165316256
138,147,1,100,0,2000,4,0,1,0,1,1.0004043579100994,100.06760597229,1,0,0.0,0,0.9995958055291321
139,147,1,38,1,2000,4,1,1,1,0,-37.18687915802,62.88072681427,-62,0,4840747699000001.0,0,-0.026891205248782826
140,147,1,39,1,2000,4,1,1,1,0,0.1006152629853005,62.9813420772553,1,0,0.0,0,9.938849935184248
141,147,1,101,0,2000,4,0,1,0,1,38.0867335796357,101.068075656891,62,0,-4840747699000001.0,0,0.026255861451313384
142,147,1,102,0,2000,4,0,1,0,1,1.0003352165220036,102.068410873413,1,0,0.0,0,0.9996648958104573
143,147,1,40,1,2000,4,1,1,1,0,-38.9869089126586,63.0815019607544,-62,0,4840747699000001.0,0,-0.025649635426093283
144,147,1,103,0,2000,4,0,1,0,1,39.9873709678646,103.068872928619,63,0,-4840747699000001.0,0,0.025007895637941258
145,147,1,41,1,2000,4,1,1,1,0,-39.8864197731014,63.1824531555176,-62,0,4840747699000001.0,0,-0.02507118978561169
146,147,1,42,1,2000,4,1,1,1,0,0.1006128787994029,63.283066034317,1,0,0.0,0,9.939085452407657
147,147,1,104,0,2000,4,0,1,0,1,40.78678774833699,104.069853782654,62,0,-4840747699000001.0,0,0.024517743495031014
148,147,1,105,0,2000,4,0,1,0,1,1.0003509521480112,105.070204734802,1,0,0.0,0,0.9996491709761883
149,147,1,43,1,2000,4,1,1,1,0,-41.686348676681305,63.3838560581207,-62,0,4840747699000001.0,0,-0.023988668514865263
150,147,1,106,0,2000,4,0,1,0,1,42.686646699905296,106.070502758026,63,0,-4840747699000001.0,0,0.02342652977710284
151,147,1,44,1,2000,4,1,1,1,0,-42.586313724517694,63.4841890335083,-62,0,4840747699000001.0,0,-0.023481722472360463
152,147,1,45,1,2000,4,1,1,1,0,0.1007397174834991,63.5849287509918,1,0,0.0,0,9.926571415725853
153,147,1,107,0,2000,4,0,1,0,1,43.4865121841432,107.071440935135,62,0,-4840747699000001.0,0,0.022995635882811432
154,147,1,108,0,2000,4,0,1,0,1,1.000436782836999,108.071877717972,1,0,0.0,0,0.9995634078589549
155,147,1,46,1,2000,4,1,1,1,0,-44.386383533478,63.685494184494,-62,0,4840747699000001.0,0,-0.02252943178499234
156,147,1,109,0,2000,4,0,1,0,1,45.387443780899,109.072937965393,63,0,-4840747699000001.0,0,0.022032525224979584
157,147,1,110,0,2000,4,0,1,0,1,1.000238895416004,110.073176860809,1,0,0.0,0,0.9997611616413851
158,147,1,47,1,2000,4,1,1,1,0,-46.2871706485745,63.7860062122345,-63,0,4840747699000001.0,0,-0.021604258501611327
159,147,1,111,0,2000,4,0,1,0,1,47.2877867221835,111.073792934418,64,0,-4840747699000001.0,0,0.02114710941907719
160,147,1,48,1,2000,4,1,1,1,0,-47.1871719360354,63.8866209983826,-63,0,4840747699000001.0,0,-0.021192200315703402
161,147,1,49,1,2000,4,1,1,1,0,0.1006247997284006,63.987245798111,1,0,0.0,0,9.937907977945097
162,147,1,112,0,2000,4,0,1,0,1,48.086900949478,112.074146747589,63,0,-4840747699000001.0,0,0.020795684068945088
163,147,1,113,0,2000,4,0,1,0,1,1.0003840923310037,113.07453083992,1,0,0.0,0,0.9996160551392729
164,147,1,114,0,2000,4,0,1,0,1,1.0005240440369931,114.075054883957,1,0,0.0,0,0.9994762304413208
165,147,1,115,0,2000,4,0,1,0,1,1.000269889831003,115.075324773788,1,0,0.0,0,0.9997301829898643
166,147,1,116,0,2000,4,0,1,0,1,1.0003552436830034,116.075680017471,1,0,0.0,0,0.9996448824702557
167,147,1,117,0,2000,4,0,1,0,1,1.0006608963019945,117.076340913773,1,0,0.0,0,0.9993395401934493
168,147,1,118,0,2000,4,0,1,0,1,1.0002827644340044,118.076623678207,1,0,0.0,0,0.9997173154991185
169,147,1,119,0,2000,4,0,1,0,1,1.0004012584689974,119.077024936676,1,0,0.0,0,0.9995989024747814
170,147,1,120,0,2000,4,0,1,0,1,1.001010894775007,120.078035831451,1,0,0.0,0,0.9989901261012407
171,147,1,121,0,2000,4,0,1,0,1,1.0005140304569975,121.078549861908,1,0,0.0,0,0.9994862336345621
172,147,1,122,0,2000,4,0,1,0,1,1.0003600120540028,122.078909873962,1,0,0.0,0,0.9996401175080323
173,147,1,123,0,2000,4,0,1,0,1,1.0004179477699893,123.079327821732,1,0,0.0,0,0.9995822268373724
174,147,1,124,0,2000,4,0,1,0,1,1.0005779266350032,124.079905748367,1,0,0.0,0,0.9994224071712767
175,147,1,125,0,2000,4,0,1,0,1,1.000348091126,125.080253839493,1,0,0.0,0,0.9996520299992693
176,147,1,126,0,2000,4,0,1,0,1,1.0002870559689967,126.080540895462,1,0,0.0,0,0.9997130264084857
177,147,1,127,0,2000,4,0,1,0,1,1.0005650520330107,127.081105947495,1,0,0.0,0,0.9994352670704792
178,148,1,128,0,2000,4,0,1,0,1,1.0009038448329903,128.082009792328,1,0,0.0,1,0.9990969713647757
179,148,1,129,0,2000,4,0,1,0,1,1.0009400844569996,129.082949876785,1,0,0.0,0,0.9990607984717591
180,148,1,130,0,2000,4,0,1,0,1,1.000409126281994,130.083359003067,1,0,0.0,0,0.9995910410338672
181,148,1,131,0,2000,4,0,1,0,1,1.0003519058230097,131.08371090889,1,0,0.0,0,0.9996482179711347
182,148,1,132,0,2000,4,0,1,0,1,1.0004448890680069,132.084155797958,1,0,0.0,0,0.9995553087702599
183,148,1,133,0,2000,4,0,1,0,1,1.0002391338350094,133.084394931793,1,0,0.0,0,0.9997609233363101
184,148,1,134,0,2000,4,0,1,0,1,1.000658035278974,134.085052967072,1,0,0.0,0,0.9993423974467056
185,148,1,135,0,2000,4,0,1,0,1,1.0004856586450046,135.085538625717,1,0,0.0,0,0.999514577104821
186,148,1,136,0,2000,4,0,1,0,1,1.0010852813720137,136.086623907089,1,0,0.0,0,0.9989158951867454
187,148,1,137,0,2000,4,0,1,0,1,1.0005567073820032,137.087180614471,1,0,0.0,0,0.9994436023686655
188,148,1,138,0,2000,4,0,1,0,1,1.0004973411559774,138.087677955627,1,0,0.0,0,0.9995029060692927
189,148,1,139,0,2000,4,0,1,0,1,1.000924825669017,139.088602781296,1,0,0.0,0,0.9990760288432261
190,148,1,140,0,2000,4,0,1,0,1,1.000721931457008,140.089324712753,1,0,0.0,0,0.9992785893520323
191,148,1,141,0,2000,4,0,1,0,1,1.0004370212559763,141.089761734009,1,0,0.0,0,0.9995631696481727
192,148,1,142,0,2000,4,0,1,0,1,1.0004022121430012,142.090163946152,1,0,0.0,0,0.9995979495665652
193,148,1,143,0,2000,4,0,1,0,1,1.0008146762850174,143.090978622437,1,0,0.0,0,0.9991859868721735
194,148,1,144,0,2000,4,0,1,0,1,1.0002810955039934,144.091259717941,1,0,0.0,0,0.9997189834884845
195,148,1,145,0,2000,4,0,1,0,1,1.0010142326360096,145.092273950577,1,0,0.0,0,0.9989867949895789
196,148,1,146,0,2000,4,0,1,0,1,1.0003638267509984,146.092637777328,1,0,0.0,0,0.9996363055707641
197,148,1,147,0,2000,4,0,1,0,1,1.0004198551179968,147.093057632446,1,0,0.0,0,0.999580321086343
198,148,1,148,0,2000,4,0,1,0,1,1.0004651546479977,148.093522787094,1,0,0.0,0,0.9995350616202507
199,148,1,149,0,2000,4,0,1,0,1,1.0007100105289908,149.094232797623,1,0,0.0,0,0.9992904932282876
200,148,1,150,0,2000,4,0,1,0,1,1.000357151031011,150.094589948654,1,0,0.0,0,0.9996429764803072
201,148,1,151,0,2000,4,0,1,0,1,1.0004339218139933,151.095023870468,1,0,0.0,0,0.9995662663924805
202,148,1,152,0,2000,4,0,1,0,1,1.000335931778011,152.095359802246,1,0,0.0,0,0.9996641810342513
203,148,1,153,0,2000,4,0,1,0,1,1.0005111694339917,153.09587097168,1,0,0.0,0,0.9994890917267012
204,148,1,154,0,2000,4,0,1,0,1,1.0002586841580126,154.096129655838,1,0,0.0,0,0.999741382742175
205,148,1,155,0,2000,4,0,1,0,1,1.0004012584689974,155.096530914307,1,0,0.0,0,0.9995989024747814
206,148,1,156,0,2000,4,0,1,0,1,1.0006008148189949,156.097131729126,1,0,0.0,0,0.9993995459427009
207,148,1,157,0,2000,4,0,1,0,1,1.0004720687869906,157.097603797913,1,0,0.0,0,0.9995281539567987
208,148,1,158,0,2000,4,0,1,0,1,1.000231981277011,158.09783577919,1,0,0.0,0,0.9997680725258206
209,148,1,159,0,2000,4,0,1,0,1,1.0011219978329962,159.098957777023,1,0,0.0,0,0.9988792596352645
210,148,1,160,0,2000,4,0,1,0,1,1.0001451969149855,160.099102973938,1,0,0.0,0,0.999854824164098
211,148,1,161,0,2000,4,0,1,0,1,1.0005688667300203,161.099671840668,1,0,0.0,0,0.9994314566953503
212,148,1,162,0,2000,4,0,1,0,1,1.000414133071985,162.10008597374,1,0,0.0,0,0.9995860383632195
213,148,1,163,0,2000,4,0,1,0,1,1.0004508495329958,163.100536823273,1,0,0.0,0,0.9995493536407049
214,148,1,164,0,2000,4,0,1,0,1,1.0002059936520027,164.100742816925,1,0,0.0,0,0.9997940487726428
215,148,1,165,0,2000,4,0,1,0,1,1.001484155655021,165.10222697258,1,0,0.0,0,0.9985180437986558
216,148,1,166,0,2000,4,0,1,0,1,1.000228643416989,166.102455615997,1,0,0.0,0,0.9997714088488729
217,148,1,167,0,2000,4,0,1,0,1,1.000385046005988,167.102840662003,1,0,0.0,0,0.9996151021973736
218,148,1,168,0,2000,4,0,1,0,1,1.000430107116017,168.103270769119,1,0,0.0,0,0.9995700777965819
219,148,1,169,0,2000,4,0,1,0,1,1.0010991096499993,169.104369878769,1,0,0.0,0,0.9989020970657105
220,148,1,170,0,2000,4,0,1,0,1,1.0010161399839888,170.105386018753,1,0,0.0,0,0.9989848915083377
221,148,1,171,0,2000,4,0,1,0,1,1.0011756420140046,171.106561660767,1,0,0.0,0,0.9988257384971536
222,148,1,172,0,2000,4,0,1,0,1,1.000404357910014,172.106966018677,1,0,0.0,0,0.9995958055292176
223,148,1,173,0,2000,4,0,1,0,1,1.000410795211991,173.107376813889,1,0,0.0,0,0.999589373471421
224,147,1,50,1,2000,4,1,1,1,0,-49.018702030182,124.088674783707,-123,0,4840747699000001.0,-1,-0.020400376970085333
225,148,1,174,0,2000,4,0,1,0,1,50.01917791366501,174.107852697372,124,0,-4840747699000001.0,1,0.01999233177574485
226,147,1,51,1,2000,4,1,1,1,0,-49.918679714202014,124.18917298317,-123,0,4840747699000001.0,-1,-0.020032581104413645
227,148,1,175,0,2000,4,0,1,0,1,50.91920685768101,175.108379840851,124,0,-4840747699000001.0,1,0.019638954762099814
