index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,integer_1,integer_2,integer_3,integer_4,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
22,131,1,22,0,1500,5,True,1,1,0,1.0,1.0389819580000008,23.342895098,1,0,0.0,0,0,0.9624806208617525
23,131,1,23,0,1500,5,True,1,1,0,1.0,1.0652901760000013,24.408185274,1,0,0.0,0,0,0.93871136947385
24,131,1,24,0,1500,5,True,1,1,0,1.0,1.0646437219999996,25.472828996,1,0,0.0,0,0,0.9392813570735548
25,131,1,25,0,1500,5,True,1,1,0,1.0,1.0626893899999956,26.535518386,1,0,0.0,0,0,0.9410087363345221
26,131,1,26,0,1500,5,True,1,1,0,1.0,1.0561957070000003,27.591714093,1,0,0.0,0,0,0.946794228922197
27,131,1,27,0,1500,5,True,1,1,0,1.0,0.9972141600000056,28.588928253,1,0,0.0,0,0,1.002793622585538
28,131,1,28,0,1500,5,True,1,1,0,1.0,1.0822744529999966,29.671202706,1,0,0.0,0,0,0.9239800470463504
29,131,1,29,0,1500,5,True,1,1,0,1.0,1.0861961829999984,30.757398889,1,0,0.0,0,0,0.9206440011951335
30,131,1,30,0,1500,5,True,1,1,0,1.0,1.0615416320000008,31.818940521,1,0,0.0,0,0,0.9420261719890786
31,131,1,31,0,1500,5,True,1,1,0,1.0,1.0637509190000003,32.88269144,1,0,0.0,0,0,0.94006969313838
32,131,1,32,0,1500,5,True,1,1,0,1.0,1.064572806000001,33.947264246,1,0,0.0,0,0,0.9393439268445855
33,131,1,33,0,1500,5,True,1,1,0,1.0,1.058459472000003,35.005723718000006,1,0,0.0,0,0,0.9447692863577088
34,131,1,34,0,1500,5,True,1,1,0,1.0,1.0369475099999974,36.042671228,1,0,0.0,0,0,0.9643689679142993
35,131,1,35,0,1500,5,True,1,1,0,1.0,1.0496407010000013,37.092311929000005,1,0,0.0,0,0,0.9527069587214861
36,131,1,36,0,1500,5,True,1,1,0,1.0,1.0599987490000018,38.152310678000006,1,0,0.0,0,0,0.9433973398019532
37,131,1,37,0,1500,5,True,1,1,0,1.0,1.061109445999996,39.213420124,1,0,0.0,0,0,0.9424098558067155
38,131,1,38,0,1500,5,True,1,1,0,1.0,1.0611883660000032,40.274608490000006,1,0,0.0,0,0,0.9423397692997295
39,131,1,39,0,1500,5,True,1,1,0,1.0,1.0557954229999993,41.330403913000005,1,0,0.0,0,0,0.9471531872704478
40,131,1,40,0,1500,5,True,1,1,0,1.0,1.7054621209999965,43.035866034,1,0,0.0,0,0,0.5863513400190036
41,131,1,41,0,1500,5,True,1,1,0,1.0,0.3773784239999997,43.413244458,1,0,0.0,0,0,2.649860024853993
42,131,1,42,0,1500,5,True,1,1,0,1.0,1.1064391510000036,44.519683609000005,1,0,0.0,0,0,0.9038002669158954
43,131,1,43,0,1500,5,True,1,1,0,1.0,1.1817133280000007,45.701396937000005,1,0,0.0,0,0,0.8462289256671559
44,131,1,44,0,1500,5,True,1,1,0,1.0,1.037060804999996,46.738457742,1,0,0.0,0,0,0.9642636142246296
45,131,1,45,0,1500,5,True,1,1,0,1.0,1.054304315000003,47.792762057,1,0,0.0,0,0,0.9484927508809419
46,131,1,46,0,1500,5,True,1,1,0,1.0,1.064157723000001,48.856919780000005,1,0,0.0,0,0,0.9397103252522268
47,131,1,47,0,1500,5,True,1,1,0,1.0,1.046258746999996,49.903178527,1,0,0.0,0,0,0.9557865134866145
48,131,1,48,0,1500,5,True,1,1,0,1.0,1.0871519080000027,50.990330435,1,0,0.0,0,0,0.9198346547904853
49,131,1,49,0,1500,5,True,1,1,0,1.0,1.0741036989999984,52.064434134,1,0,0.0,0,0,0.9310088038343135
50,131,1,50,0,1500,5,True,1,1,0,1.0,1.0526682850000029,53.117102419000005,1,0,0.0,0,0,0.9499668739426279
51,124,0,0,1,1500,2,True,12,345,678,,-5.095152515999999,48.02194990300001,-50,-1,-339977982999981.0,0,-7,-0.19626497869489884
52,124,0,1,1,1500,2,True,12,345,678,,0.0025051299999958,48.024455033,1,0,0.0,0,0,399.1808808332009
53,131,1,51,0,1500,5,True,1,1,0,1.0,6.168809191999998,54.193264225,50,1,339977982999981.0,0,7,0.16210584066967854
54,131,1,52,0,1500,5,True,1,1,0,1.0,1.0531315860000063,55.246395811000006,1,0,0.0,0,0,0.9495489578830218
55,124,0,2,1,1500,2,True,12,345,678,,-7.219416198000005,48.026979613,-50,-1,-339977982999981.0,0,-7,-0.13851535533815465
56,131,1,53,0,1500,5,True,1,1,0,1.0,8.344238402999999,56.371218016,51,1,339977982999981.0,0,7,0.11984317222294016
57,124,0,3,1,1500,2,True,12,345,678,,-8.341787242999999,48.029430773,-50,-1,-339977982999981.0,0,-7,-0.11987838707336354
58,124,0,4,1,1500,2,True,12,345,678,,0.0025214099999999,48.031952183,1,0,0.0,0,0,396.6034877310869
59,131,1,54,0,1500,5,True,1,1,0,1.0,9.403159435,57.435111618,50,1,339977982999981.0,0,7,0.10634723434315566
60,124,0,5,1,1500,2,True,12,345,678,,-9.400661305,48.034450313,-49,-1,-339977982999981.0,0,-7,-0.10637549503758023
61,131,1,55,0,1500,5,True,1,1,0,1.0,10.425758252999998,58.460208566,50,1,339977982999981.0,0,7,0.09591628500615304
62,131,1,50,1,1500,5,True,1,1,0,1.0,-10.423925082999991,48.036283483000005,-5,0,-339977958000005.0,0,0,-0.09593315301458415
63,131,1,56,0,1500,5,True,1,1,0,1.0,11.472385644999996,59.508669128,6,0,339977958000005.0,0,0,0.08716582853330332
64,131,1,57,0,1500,5,True,1,1,0,1.0,1.064619731999997,60.57328886,1,0,0.0,0,0,0.9393025227152213
65,124,0,6,1,1500,2,True,12,345,678,,-12.536585516999992,48.036703343000006,-51,-1,-339977982999981.0,0,-7,-0.07976653600328172
66,124,0,7,1,1500,2,True,12,345,678,,0.0027764699999934,48.039479813,1,0,0.0,0,0,360.16956783339174
67,131,1,58,0,1500,5,True,1,1,0,1.0,13.561375947999998,61.600855761,51,1,339977982999981.0,0,7,0.07373883032477083
68,131,1,59,0,1500,5,True,1,1,0,1.0,1.0834396340000012,62.684295395,1,0,0.0,0,0,0.9229863562476974
69,124,0,8,1,1500,2,True,12,345,678,,-14.642309962,48.041985433,-51,-1,-339977982999981.0,0,-7,-0.06829523501382083
70,131,1,60,0,1500,5,True,1,1,0,1.0,15.670246911000008,63.71223234400001,52,1,339977982999981.0,0,7,0.06381520378584668
71,124,0,9,1,1500,2,True,12,345,678,,-15.667772621000005,48.044459723,-51,-1,-339977982999981.0,0,-7,-0.06382528162680053
72,124,0,10,1,1500,2,True,12,345,678,,0.0025414400000016,48.047001163,1,0,0.0,0,0,393.477713422064
73,131,1,61,0,1500,5,True,1,1,0,1.0,16.734359797000003,64.78136096,51,1,339977982999981.0,0,7,0.05975729051668124
74,131,1,62,0,1500,5,True,1,1,0,1.0,1.0994006990000005,65.880761659,1,0,0.0,0,0,0.9095864691641419
75,124,0,11,1,1500,2,True,12,345,678,,-17.831058656000003,48.049703003000005,-51,-1,-339977982999981.0,0,-7,-0.05608191971616381
76,124,0,12,1,1500,2,True,12,345,678,,0.0023962100000005,48.052099213000005,1,0,0.0,0,0,417.325693490884
77,131,1,63,0,1500,5,True,1,1,0,1.0,18.886650917000004,66.93875013,51,1,339977982999981.0,0,7,0.05294744973021623
78,131,1,64,0,1500,5,True,1,1,0,1.0,1.1166708399999976,68.05542097,1,0,0.0,0,0,0.8955190412243613
79,124,0,13,1,1500,2,True,12,345,678,,-20.000902377000003,48.054518593000005,-51,-1,-339977982999981.0,0,-7,-0.04999774415928093
80,131,1,65,0,1500,5,True,1,1,0,1.0,21.040517501,69.095036094,52,1,339977982999981.0,0,7,0.04752734812499135
81,124,0,14,1,1500,2,True,12,345,678,,-21.038033661,48.057002433,-51,-1,-339977982999981.0,0,-7,-0.04753295940645753
82,131,1,66,0,1500,5,True,1,1,0,1.0,22.078278010000005,70.135280443,52,1,339977982999981.0,0,7,0.04529338744385164
83,124,0,15,1,1500,2,True,12,345,678,,-22.07569145,48.059588993000006,-51,-1,-339977982999981.0,0,-7,-0.04529869437000126
84,131,1,67,0,1500,5,True,1,1,0,1.0,23.18530284199999,71.24489183499999,52,1,339977982999981.0,0,7,0.043130771541552086
85,124,0,16,1,1500,2,True,12,345,678,,-23.182735462,48.062156373,-51,-1,-339977982999981.0,0,-7,-0.043135548073658124
86,124,0,17,1,1500,2,True,12,345,678,,0.0037291300000035,48.065885503,1,0,0.0,0,0,268.15906122850674
87,131,1,68,0,1500,5,True,1,1,0,1.0,24.259070387,72.32495589,51,1,339977982999981.0,0,7,0.04122169498036009
88,131,1,69,0,1500,5,True,1,1,0,1.0,1.0485252919999937,73.37348118199999,1,0,0.0,0,0,0.9537204372939494
89,124,0,18,1,1500,2,True,12,345,678,,-25.303644959,48.069836223,-51,-1,-339977982999981.0,0,-7,-0.03951999807222714
90,131,1,70,0,1500,5,True,1,1,0,1.0,26.350550209000005,74.420386432,52,1,339977982999981.0,0,7,0.03794987171305633
91,124,0,19,1,1500,2,True,12,345,678,,-26.347786349000003,48.072600083000005,-51,-1,-339977982999981.0,0,-7,-0.03795385262177647
92,131,1,71,0,1500,5,True,1,1,0,1.0,27.41285701,75.485457093,52,1,339977982999981.0,0,7,0.036479233070643005
93,124,0,20,1,1500,2,True,12,345,678,,-27.40956998,48.075887113,-51,-1,-339977982999981.0,0,-7,-0.03648360775924876
94,131,1,72,0,1500,5,True,1,1,0,1.0,28.487009032000003,76.562896145,52,1,339977982999981.0,0,7,0.0351037203967844
95,124,0,21,1,1500,2,True,12,345,678,,-28.483312332,48.079583813000006,-51,-1,-339977982999981.0,0,-7,-0.035108276324889894
96,124,0,22,1,1500,2,True,12,345,678,,0.002541739999998,48.082125553,1,0,0.0,0,0,393.4312714914928
97,131,1,73,0,1500,5,True,1,1,0,1.0,29.552015623999992,77.63414117699999,51,1,339977982999981.0,0,7,0.03383863939175347
98,124,0,23,1,1500,2,True,12,345,678,,-29.547989263999995,48.086151913,-50,-1,-339977982999981.0,0,-7,-0.03384325041766403
99,131,1,74,0,1500,5,True,1,1,0,1.0,30.627488038,78.71363995099999,51,1,339977982999981.0,0,7,0.03265040863812548
100,131,1,75,0,1500,5,True,1,1,0,1.0,1.079739530000012,79.793379481,1,0,0.0,0,0,0.9261492908386793
101,124,0,24,1,1500,2,True,12,345,678,,-31.70470092800001,48.088678553,-51,-1,-339977982999981.0,0,-7,-0.031541063966222437
102,124,0,25,1,1500,2,True,12,345,678,,0.0021340999999992,48.090812653,1,0,0.0,0,0,468.58160348642275
103,131,1,76,0,1500,5,True,1,1,0,1.0,32.759674712,80.85048736499999,51,1,339977982999981.0,0,7,0.030525333624075824
104,124,0,26,1,1500,2,True,12,345,678,,-32.757204722,48.093282643,-50,-1,-339977982999981.0,0,-7,-0.03052763532440215
105,131,1,77,0,1500,5,True,1,1,0,1.0,33.852440777,81.94572342,51,1,339977982999981.0,0,7,0.029539967489712566
106,124,0,27,1,1500,2,True,12,345,678,,-33.849660826999994,48.096062593000006,-50,-1,-339977982999981.0,0,-7,-0.029542393500213614
107,131,1,78,0,1500,5,True,1,1,0,1.0,34.891306071,82.987368664,51,1,339977982999981.0,0,7,0.02866043472162117
108,124,0,28,1,1500,2,True,12,345,678,,-34.88909558100001,48.098273083,-50,-1,-339977982999981.0,0,-7,-0.028662250578504033
109,131,1,79,0,1500,5,True,1,1,0,1.0,35.92610372200001,84.024376805,51,1,339977982999981.0,0,7,0.027834913792436435
110,124,0,29,1,1500,2,True,12,345,678,,-35.92346838200001,48.100908423,-50,-1,-339977982999981.0,0,-7,-0.027836955757341762
111,131,1,80,0,1500,5,True,1,1,0,1.0,36.96986848900001,85.070776912,51,1,339977982999981.0,0,7,0.027049054834954022
112,124,0,30,1,1500,2,True,12,345,678,,-36.967367539,48.103409373000005,-50,-1,-339977982999981.0,0,-7,-0.027050884782234372
113,131,1,81,0,1500,5,True,1,1,0,1.0,38.051790464,86.155199837,51,1,339977982999981.0,0,7,0.026279972316836944
114,131,1,82,0,1500,5,True,1,1,0,1.0,1.0390211329999914,87.19422096999999,1,0,0.0,0,0,0.9624443317266081
115,124,0,31,1,1500,2,True,12,345,678,,-39.08709093699999,48.107130033,-51,-1,-339977982999981.0,0,-7,-0.025583894222565337
116,124,0,32,1,1500,2,True,12,345,678,,0.0036608300000011,48.110790863000005,1,0,0.0,0,0,273.1620971199699
117,131,1,83,0,1500,5,True,1,1,0,1.0,40.170180168,88.28097103099999,51,1,339977982999981.0,0,7,0.024894087998057094
118,124,0,33,1,1500,2,True,12,345,678,,-40.167080768,48.113890263,-50,-1,-339977982999981.0,0,-7,-0.02489600889285119
119,131,1,84,0,1500,5,True,1,1,0,1.0,41.223495787,89.33738604999999,51,1,339977982999981.0,0,7,0.02425801065409291
120,124,0,34,1,1500,2,True,12,345,678,,-41.221402337,48.115983713000006,-50,-1,-339977982999981.0,0,-7,-0.024259242609570516
121,131,1,85,0,1500,5,True,1,1,0,1.0,42.278407147,90.39439086,51,1,339977982999981.0,0,7,0.023652735934990354
122,124,0,35,1,1500,2,True,12,345,678,,-42.276041777,48.118349083000005,-50,-1,-339977982999981.0,0,-7,-0.0236540593198118
123,131,1,86,0,1500,5,True,1,1,0,1.0,43.34991358399999,91.468262667,51,1,339977982999981.0,0,7,0.02306809673477849
124,124,0,36,1,1500,2,True,12,345,678,,-43.347052754,48.121209913,-50,-1,-339977982999981.0,0,-7,-0.023069619188993685
125,131,1,87,0,1500,5,True,1,1,0,1.0,44.391333329,92.512543242,51,1,339977982999981.0,0,7,0.022526919671203464
126,131,1,88,0,1500,5,True,1,1,0,1.0,1.1033641610000018,93.615907403,1,0,0.0,0,0,0.9063190878827162
127,124,0,37,1,1500,2,True,12,345,678,,-45.49215082,48.123756583,-51,-1,-339977982999981.0,0,-7,-0.021981814048685596
128,124,0,38,1,1500,2,True,12,345,678,,0.0036230199999991,48.127379603,1,0,0.0,0,0,276.012829076364
129,131,1,89,0,1500,5,True,1,1,0,1.0,46.496822639,94.624202242,51,1,339977982999981.0,0,7,0.021506845914267547
130,124,0,39,1,1500,2,True,12,345,678,,-46.492898769,48.131303473,-50,-1,-339977982999981.0,0,-7,-0.021508661031623362
131,131,1,90,0,1500,5,True,1,1,0,1.0,47.698822312,95.830125785,51,1,339977982999981.0,0,7,0.020964878198856944
132,124,0,40,1,1500,2,True,12,345,678,,-47.696678232,48.133447553,-50,-1,-339977982999981.0,0,-7,-0.020965820620378
133,131,1,91,0,1500,5,True,1,1,0,1.0,48.726950948,96.860398501,51,1,339977982999981.0,0,7,0.020522523583861654
134,131,1,92,0,1500,5,True,1,1,0,1.0,1.038383120000006,97.898781621,1,0,0.0,0,0,0.9630356857110641
135,124,0,41,1,1500,2,True,12,345,678,,-49.762631028,48.136150593,-51,-1,-339977982999981.0,0,-7,-0.020095400491130157
136,124,0,42,1,1500,2,True,12,345,678,,0.0022776300000018,48.138428223000005,1,0,0.0,0,0,439.05287513740586
137,131,1,93,0,1500,5,True,1,1,0,1.0,50.79264441,98.931072633,51,1,339977982999981.0,0,7,0.019687890079673052
138,124,0,43,1,1500,2,True,12,345,678,,-50.789922440000005,48.141150193,-50,-1,-339977982999981.0,0,-7,-0.019688945207217763
139,131,1,94,0,1500,5,True,1,1,0,1.0,51.866862168,100.008012361,51,1,339977982999981.0,0,7,0.019280132982807747
140,124,0,44,1,1500,2,True,12,345,678,,-51.864327428,48.143684933,-50,-1,-339977982999981.0,0,-7,-0.01928107525135147
141,131,1,95,0,1500,5,True,1,1,0,1.0,52.952153563,101.095838496,51,1,339977982999981.0,0,7,0.01888497318263452
142,131,1,96,0,1500,5,True,1,1,0,1.0,1.0583763970000035,102.154214893,1,0,0.0,0,0,0.9448434440096425
143,124,0,45,1,1500,2,True,12,345,678,,-54.00810742000001,48.146107473,-51,-1,-339977982999981.0,0,-7,-0.018515738613526848
144,124,0,46,1,1500,2,True,12,345,678,,0.002508259999999,48.148615733,1,0,0.0,0,0,398.68275218693384
145,131,1,97,0,1500,5,True,1,1,0,1.0,55.072623103000005,103.221238836,51,1,339977982999981.0,0,7,0.018157842202826298
146,124,0,47,1,1500,2,True,12,345,678,,-55.070329743,48.150909093,-50,-1,-339977982999981.0,0,-7,-0.01815859837169597
147,131,1,98,0,1500,5,True,1,1,0,1.0,56.152191953,104.303101046,51,1,339977982999981.0,0,7,0.017808743794668087
148,124,0,48,1,1500,2,True,12,345,678,,-56.149175293,48.153925753,-50,-1,-339977982999981.0,0,-7,-0.01780970058387782
149,131,1,99,0,1500,5,True,1,1,0,1.0,57.193668815,105.347594568,51,1,339977982999981.0,0,7,0.017484452750087143
150,124,0,49,1,1500,2,True,12,345,678,,-57.191536685,48.156057883,-50,-1,-339977982999981.0,0,-7,-0.017485104579508116
151,131,1,100,0,1500,5,True,1,1,0,1.0,58.250362205,106.406420088,51,1,339977982999981.0,0,7,0.01716727522621591
152,124,0,50,1,1500,2,True,12,345,678,,-58.24779635499999,48.158623733000006,-50,-1,-339977982999981.0,0,-7,-0.01716803145487855
153,131,1,101,0,1500,5,True,1,1,0,1.0,59.296689676,107.455313409,51,1,339977982999981.0,0,7,0.016864347832299724
154,124,0,51,1,1500,2,True,12,345,678,,-59.294388456,48.160924953000006,-50,-1,-339977982999981.0,0,-7,-0.016865002338999752
155,131,1,102,0,1500,5,True,1,1,0,1.0,60.33329611599999,108.494221069,51,1,339977982999981.0,0,7,0.016574595859595455
156,131,1,103,0,1500,5,True,1,1,0,1.0,1.0916695680000004,109.585890637,1,0,0.0,0,0,0.9160280998141735
157,124,0,52,1,1500,2,True,12,345,678,,-61.422438134,48.163452503,-51,-1,-339977982999981.0,0,-7,-0.016280695302560065
158,131,1,104,0,1500,5,True,1,1,0,1.0,62.504045726,110.667498229,52,1,339977982999981.0,0,7,0.015998964361182574
159,124,0,53,1,1500,2,True,12,345,678,,-62.501560236,48.165937993,-51,-1,-339977982999981.0,0,-7,-0.015999600589554793
160,124,0,54,1,1500,2,True,12,345,678,,0.0025027300000033,48.168440723,1,0,0.0,0,0,399.56367646477304
161,131,1,105,0,1500,5,True,1,1,0,1.0,63.533820982,111.702261705,51,1,339977982999981.0,0,7,0.01573964834073672
162,131,1,106,0,1500,5,True,1,1,0,1.0,1.0486291529999932,112.750890858,1,0,0.0,0,0,0.953625976484755
163,124,0,55,1,1500,2,True,12,345,678,,-64.579739545,48.171151313,-51,-1,-339977982999981.0,0,-7,-0.015484732627377462
164,131,1,107,0,1500,5,True,1,1,0,1.0,65.640720702,113.811872015,52,1,339977982999981.0,0,7,0.015234445772462872
165,124,0,56,1,1500,2,True,12,345,678,,-65.638278272,48.173593743000005,-51,-1,-339977982999981.0,0,-7,-0.01523501265307534
166,124,0,57,1,1500,2,True,12,345,678,,0.0024578199999965,48.176051563,1,0,0.0,0,0,406.86461986696503
167,131,1,108,0,1500,5,True,1,1,0,1.0,66.68671114700001,114.86276271,51,1,339977982999981.0,0,7,0.014995491347528934
168,124,0,58,1,1500,2,True,12,345,678,,-66.684213417,48.178549293,-50,-1,-339977982999981.0,0,-7,-0.014996053020025085
169,131,1,109,0,1500,5,True,1,1,0,1.0,67.76405460000001,115.942603893,51,1,339977982999981.0,0,7,0.014757086273878303
170,124,0,59,1,1500,2,True,12,345,678,,-67.76163662,48.180967273,-50,-1,-339977982999981.0,0,-7,-0.01475761286003012
171,131,1,110,0,1500,5,True,1,1,0,1.0,68.8196609,117.000628173,51,1,339977982999981.0,0,7,0.014530731289900907
172,124,0,60,1,1500,2,True,12,345,678,,-68.81724890999999,48.183379263000006,-50,-1,-339977982999981.0,0,-7,-0.014531240580509282
173,131,1,111,0,1500,5,True,1,1,0,1.0,69.850769364,118.034148627,51,1,339977982999981.0,0,7,0.014316234582741538
174,124,0,61,1,1500,2,True,12,345,678,,-69.847019014,48.187129613,-50,-1,-339977982999981.0,0,-7,-0.014317003275394789
175,131,1,112,0,1500,5,True,1,1,0,1.0,70.957274798,119.144404411,51,1,339977982999981.0,0,7,0.014092987686559038
176,124,0,62,1,1500,2,True,12,345,678,,-70.953522978,48.190881433,-50,-1,-339977982999981.0,0,-7,-0.01409373288356749
177,131,1,113,0,1500,5,True,1,1,0,1.0,71.939352665,120.130234098,51,1,339977982999981.0,0,7,0.013900597697295111
178,124,0,63,1,1500,2,True,12,345,678,,-71.93560399500001,48.194630103,-50,-1,-339977982999981.0,0,-7,-0.013901322077861562
179,131,1,114,0,1500,5,True,1,1,0,1.0,72.980405205,121.175035308,51,1,339977982999981.0,0,7,0.013702308135876019
180,124,0,64,1,1500,2,True,12,345,678,,-72.976651715,48.198383593,-50,-1,-339977982999981.0,0,-7,-0.01370301290206296
181,131,1,115,0,1500,5,True,1,1,0,1.0,74.02937059499999,122.227754188,51,1,339977982999981.0,0,7,0.01350815212884629
182,131,1,116,0,1500,5,True,1,1,0,1.0,1.0713619349999988,123.299116123,1,0,0.0,0,0,0.933391384677113
183,124,0,65,1,1500,2,True,12,345,678,,-75.09698259999999,48.202133523,-51,-1,-339977982999981.0,0,-7,-0.013316114248244111
184,131,1,117,0,1500,5,True,1,1,0,1.0,76.139696394,124.341829917,52,1,339977982999981.0,0,7,0.013133753447417247
185,124,0,66,1,1500,2,True,12,345,678,,-76.13592974400001,48.205900173,-51,-1,-339977982999981.0,0,-7,-0.013134403209659449
186,124,0,67,1,1500,2,True,12,345,678,,0.002480669999997,48.208380843,1,0,0.0,0,0,403.11689987028075
187,131,1,118,0,1500,5,True,1,1,0,1.0,77.213682221,125.422063064,51,1,339977982999981.0,0,7,0.012951072546155913
188,124,0,68,1,1500,2,True,12,345,678,,-77.20992901100001,48.212134053,-50,-1,-339977982999981.0,0,-7,-0.012951702103722063
189,131,1,119,0,1500,5,True,1,1,0,1.0,80.066833164,128.278967217,51,1,339977982999981.0,0,7,0.012489566034811333
190,131,1,120,0,1500,5,True,1,1,0,1.0,1.0547606650000034,129.333727882,1,0,0.0,0,0,0.9480823784796684
191,124,0,69,1,1500,2,True,12,345,678,,-81.117605679,48.216122203000005,-51,-1,-339977982999981.0,0,-7,-0.012327780037754288
192,131,1,121,0,1500,5,True,1,1,0,1.0,82.15823246000001,130.37435466300002,52,1,339977982999981.0,0,7,0.012171634783974513
193,124,0,70,1,1500,2,True,12,345,678,,-82.15572478000001,48.218629883000006,-51,-1,-339977982999981.0,0,-7,-0.012172006304829532
194,124,0,71,1,1500,2,True,12,345,678,,0.0024966999999946,48.221126583,1,0,0.0,0,0,400.5286978820695
195,131,1,122,0,1500,5,True,1,1,0,1.0,83.230708797,131.45183538,51,1,339977982999981.0,0,7,0.012014796154614081
196,131,1,123,0,1500,5,True,1,1,0,1.0,1.0491076220000082,132.500943002,1,0,0.0,0,0,0.9531910540251438
197,124,0,72,1,1500,2,True,12,345,678,,-84.277517609,48.22342539300001,-51,-1,-339977982999981.0,0,-7,-0.011865560690093344
198,131,1,124,0,1500,5,True,1,1,0,1.0,85.35067199400001,133.57409738700002,52,1,339977982999981.0,0,7,0.0117163693810202
199,124,0,73,1,1500,2,True,12,345,678,,-85.34814421400002,48.225953173,-51,-1,-339977982999981.0,0,-7,-0.011716716388028573
200,131,1,125,0,1500,5,True,1,1,0,1.0,86.393527824,134.619480997,52,1,339977982999981.0,0,7,0.011574941146484835
201,124,0,74,1,1500,2,True,12,345,678,,-86.391037564,48.228443433,-51,-1,-339977982999981.0,0,-7,-0.011575274799300591
202,131,1,126,0,1500,5,True,1,1,0,1.0,87.452148208,135.680591641,52,1,339977982999981.0,0,7,0.011434824878418726
203,124,0,75,1,1500,2,True,12,345,678,,-87.449646108,48.230945533,-51,-1,-339977982999981.0,0,-7,-0.011435152050415431
204,131,1,127,0,1500,5,True,1,1,0,1.0,88.512626546,136.74357207900002,52,1,339977982999981.0,0,7,0.011297823135779391
205,124,0,76,1,1500,2,True,12,345,678,,-88.510124946,48.233447133000006,-51,-1,-339977982999981.0,0,-7,-0.011298142451048394
206,132,1,128,0,1500,5,True,1,1,0,1.0,89.60147511499999,137.834922248,52,1,339977982999981.0,0,8,0.01116053054613821
207,124,0,77,1,1500,2,True,12,345,678,,-89.59897511499999,48.235947133,-51,-1,-339977982999981.0,0,-8,-0.011160841948431924
208,124,0,78,1,1500,2,True,12,345,678,,0.0026915299999998,48.238638663,1,0,0.0,0,0,371.535892224896
209,132,1,129,0,1500,5,True,1,1,0,1.0,90.654738459,138.893377122,51,1,339977982999981.0,0,8,0.011030862997329869
210,132,1,130,0,1500,5,True,1,1,0,1.0,1.0391922480000062,139.93256937,1,0,0.0,0,0,0.9622858541569818
211,124,0,79,1,1500,2,True,12,345,678,,-91.691623267,48.240946103000006,-51,-1,-339977982999981.0,0,-8,-0.010906121675783463
