index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,integer_1,integer_2,integer_3,integer_4,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,Length_diff,freq
74,147,1,74,0,2000,4,0,1,0,1,1.0002429485320905,74.0477178096771,1,0,0.0,0,0.9997571104775624
75,147,1,75,0,2000,4,0,1,0,1,1.0008308887481974,75.0485486984253,1,0,0.0,0,0.9991698010547649
76,147,1,76,0,2000,4,0,1,0,1,1.0005791187286093,76.0491278171539,1,0,0.0,0,0.999421216455781
77,147,1,77,0,2000,4,0,1,0,1,1.000812053680491,77.0499398708344,1,0,0.0,0,0.99918860521563
78,147,1,78,0,2000,4,0,1,0,1,1.0005719661712078,78.0505118370056,1,0,0.0,0,0.9994283607870841
79,147,1,79,0,2000,4,0,1,0,1,1.0004830360413024,79.0509948730469,1,0,0.0,0,0.9995171971698654
80,147,1,80,0,2000,4,0,1,0,1,1.0003418922424032,80.0513367652893,1,0,0.0,0,0.999658224607952
81,147,1,81,0,2000,4,0,1,0,1,1.0012850761414,81.0526218414307,1,0,0.0,0,0.9987165731598115
82,147,1,82,0,2000,4,0,1,0,1,1.0003728866576864,82.0529947280884,1,0,0.0,0,0.9996272523349445
83,147,1,83,0,2000,4,0,1,0,1,1.0007600784302042,83.0537548065186,1,0,0.0,0,0.9992404988502375
84,147,1,84,0,2000,4,0,1,0,1,1.000496149063096,84.0542509555817,1,0,0.0,0,0.9995040969787234
85,147,1,85,0,2000,4,0,1,0,1,1.0007798671722128,85.0550308227539,1,0,0.0,0,0.9992207405466536
86,147,1,86,0,2000,4,0,1,0,1,1.0004251003264957,86.0554559230804,1,0,0.0,0,0.9995750803070046
87,147,1,87,0,2000,4,0,1,0,1,1.0019850730895996,87.05744099617,1,0,0.0,0,0.9980188596188577
88,147,1,88,0,2000,4,0,1,0,1,1.0005619525909992,88.058002948761,1,0,0.0,0,0.9994383630223556
89,147,1,89,0,2000,4,0,1,0,1,1.000419855117798,89.0584228038788,1,0,0.0,0,0.9995803210865416
90,147,1,90,0,2000,4,0,1,0,1,1.0004110336303995,90.0588338375092,1,0,0.0,0,0.9995891352488308
91,147,1,91,0,2000,4,0,1,0,1,1.0011138916015057,91.0599477291107,1,0,0.0,0,0.998887347772466
92,147,1,92,0,2000,4,0,1,0,1,1.0011529922484923,92.0611007213592,1,0,0.0,0,0.9988483356116203
93,147,1,93,0,2000,4,0,1,0,1,1.0004031658173034,93.0615038871765,1,0,0.0,0,0.9995969966598677
94,147,1,94,0,2000,4,0,1,0,1,1.001024007797298,94.0625278949738,1,0,0.0,0,0.9989770397220029
95,147,1,95,0,2000,4,0,1,0,1,1.0010588169098042,95.0635867118836,1,0,0.0,0,0.9989423029976673
96,147,1,96,0,2000,4,0,1,0,1,1.0002770423889018,96.0638637542725,1,0,0.0,0,0.9997230343423257
97,147,1,97,0,2000,4,0,1,0,1,1.000635147094698,97.0644989013672,1,0,0.0,0,0.9993652560610707
98,147,1,98,0,2000,4,0,1,0,1,1.0022878646851012,98.0667867660523,1,0,0.0,0,0.9977173576916248
99,147,1,99,0,2000,4,0,1,0,1,1.000414848327594,99.0672016143799,1,0,0.0,0,0.9995853237001754
100,147,1,100,0,2000,4,0,1,0,1,1.0004043579100994,100.06760597229,1,0,0.0,0,0.9995958055291321
101,147,1,101,0,2000,4,0,1,0,1,1.0004696846010006,101.068075656891,1,0,0.0,0,0.9995305358990584
102,147,1,102,0,2000,4,0,1,0,1,1.0003352165220036,102.068410873413,1,0,0.0,0,0.9996648958104573
103,147,1,103,0,2000,4,0,1,0,1,1.0004620552060004,103.068872928619,1,0,0.0,0,0.999538158190412
104,147,1,104,0,2000,4,0,1,0,1,1.0009808540349925,104.069853782654,1,0,0.0,0,0.9990201070969154
105,147,1,105,0,2000,4,0,1,0,1,1.0003509521480112,105.070204734802,1,0,0.0,0,0.9996491709761883
106,147,1,106,0,2000,4,0,1,0,1,1.0002980232239906,106.070502758026,1,0,0.0,0,0.9997020655673895
107,147,1,107,0,2000,4,0,1,0,1,1.0009381771090062,107.071440935135,1,0,0.0,0,0.9990627022422943
108,147,1,108,0,2000,4,0,1,0,1,1.000436782836999,108.071877717972,1,0,0.0,0,0.9995634078589549
109,147,1,109,0,2000,4,0,1,0,1,1.0010602474209946,109.072937965393,1,0,0.0,0,0.9989408755130113
110,147,1,110,0,2000,4,0,1,0,1,1.000238895416004,110.073176860809,1,0,0.0,0,0.9997611616413851
111,147,1,111,0,2000,4,0,1,0,1,1.0006160736089953,111.073792934418,1,0,0.0,0,0.9993843057040117
112,147,1,112,0,2000,4,0,1,0,1,1.000353813171003,112.074146747589,1,0,0.0,0,0.999646311968481
113,147,1,113,0,2000,4,0,1,0,1,1.0003840923310037,113.07453083992,1,0,0.0,0,0.9996160551392729
114,147,1,114,0,2000,4,0,1,0,1,1.0005240440369931,114.075054883957,1,0,0.0,0,0.9994762304413208
115,147,1,115,0,2000,4,0,1,0,1,1.000269889831003,115.075324773788,1,0,0.0,0,0.9997301829898643
116,147,1,116,0,2000,4,0,1,0,1,1.0003552436830034,116.075680017471,1,0,0.0,0,0.9996448824702557
117,147,1,117,0,2000,4,0,1,0,1,1.0006608963019945,117.076340913773,1,0,0.0,0,0.9993395401934493
118,147,1,118,0,2000,4,0,1,0,1,1.0002827644340044,118.076623678207,1,0,0.0,0,0.9997173154991185
119,147,1,119,0,2000,4,0,1,0,1,1.0004012584689974,119.077024936676,1,0,0.0,0,0.9995989024747814
120,147,1,120,0,2000,4,0,1,0,1,1.001010894775007,120.078035831451,1,0,0.0,0,0.9989901261012407
121,147,1,121,0,2000,4,0,1,0,1,1.0005140304569975,121.078549861908,1,0,0.0,0,0.9994862336345621
122,147,1,122,0,2000,4,0,1,0,1,1.0003600120540028,122.078909873962,1,0,0.0,0,0.9996401175080323
123,147,1,123,0,2000,4,0,1,0,1,1.0004179477699893,123.079327821732,1,0,0.0,0,0.9995822268373724
124,147,1,124,0,2000,4,0,1,0,1,1.0005779266350032,124.079905748367,1,0,0.0,0,0.9994224071712767
125,147,1,125,0,2000,4,0,1,0,1,1.000348091126,125.080253839493,1,0,0.0,0,0.9996520299992693
126,147,1,126,0,2000,4,0,1,0,1,1.0002870559689967,126.080540895462,1,0,0.0,0,0.9997130264084857
127,147,1,127,0,2000,4,0,1,0,1,1.0005650520330107,127.081105947495,1,0,0.0,0,0.9994352670704792
128,148,1,128,0,2000,4,0,1,0,1,1.0009038448329903,128.082009792328,1,0,0.0,1,0.9990969713647757
129,148,1,129,0,2000,4,0,1,0,1,1.0009400844569996,129.082949876785,1,0,0.0,0,0.9990607984717591
130,148,1,130,0,2000,4,0,1,0,1,1.000409126281994,130.083359003067,1,0,0.0,0,0.9995910410338672
131,148,1,131,0,2000,4,0,1,0,1,1.0003519058230097,131.08371090889,1,0,0.0,0,0.9996482179711347
132,148,1,132,0,2000,4,0,1,0,1,1.0004448890680069,132.084155797958,1,0,0.0,0,0.9995553087702599
133,148,1,133,0,2000,4,0,1,0,1,1.0002391338350094,133.084394931793,1,0,0.0,0,0.9997609233363101
134,148,1,134,0,2000,4,0,1,0,1,1.000658035278974,134.085052967072,1,0,0.0,0,0.9993423974467056
135,148,1,135,0,2000,4,0,1,0,1,1.0004856586450046,135.085538625717,1,0,0.0,0,0.999514577104821
136,148,1,136,0,2000,4,0,1,0,1,1.0010852813720137,136.086623907089,1,0,0.0,0,0.9989158951867454
137,148,1,137,0,2000,4,0,1,0,1,1.0005567073820032,137.087180614471,1,0,0.0,0,0.9994436023686655
138,148,1,138,0,2000,4,0,1,0,1,1.0004973411559774,138.087677955627,1,0,0.0,0,0.9995029060692927
139,148,1,139,0,2000,4,0,1,0,1,1.000924825669017,139.088602781296,1,0,0.0,0,0.9990760288432261
140,148,1,140,0,2000,4,0,1,0,1,1.000721931457008,140.089324712753,1,0,0.0,0,0.9992785893520323
141,148,1,141,0,2000,4,0,1,0,1,1.0004370212559763,141.089761734009,1,0,0.0,0,0.9995631696481727
142,148,1,142,0,2000,4,0,1,0,1,1.0004022121430012,142.090163946152,1,0,0.0,0,0.9995979495665652
143,148,1,143,0,2000,4,0,1,0,1,1.0008146762850174,143.090978622437,1,0,0.0,0,0.9991859868721735
144,148,1,144,0,2000,4,0,1,0,1,1.0002810955039934,144.091259717941,1,0,0.0,0,0.9997189834884845
145,148,1,145,0,2000,4,0,1,0,1,1.0010142326360096,145.092273950577,1,0,0.0,0,0.9989867949895789
146,148,1,146,0,2000,4,0,1,0,1,1.0003638267509984,146.092637777328,1,0,0.0,0,0.9996363055707641
147,148,1,147,0,2000,4,0,1,0,1,1.0004198551179968,147.093057632446,1,0,0.0,0,0.999580321086343
148,148,1,148,0,2000,4,0,1,0,1,1.0004651546479977,148.093522787094,1,0,0.0,0,0.9995350616202507
149,148,1,149,0,2000,4,0,1,0,1,1.0007100105289908,149.094232797623,1,0,0.0,0,0.9992904932282876
150,148,1,150,0,2000,4,0,1,0,1,1.000357151031011,150.094589948654,1,0,0.0,0,0.9996429764803072
151,148,1,151,0,2000,4,0,1,0,1,1.0004339218139933,151.095023870468,1,0,0.0,0,0.9995662663924805
152,148,1,152,0,2000,4,0,1,0,1,1.000335931778011,152.095359802246,1,0,0.0,0,0.9996641810342513
153,148,1,153,0,2000,4,0,1,0,1,1.0005111694339917,153.09587097168,1,0,0.0,0,0.9994890917267012
154,148,1,154,0,2000,4,0,1,0,1,1.0002586841580126,154.096129655838,1,0,0.0,0,0.999741382742175
155,148,1,155,0,2000,4,0,1,0,1,1.0004012584689974,155.096530914307,1,0,0.0,0,0.9995989024747814
156,148,1,156,0,2000,4,0,1,0,1,1.0006008148189949,156.097131729126,1,0,0.0,0,0.9993995459427009
157,148,1,157,0,2000,4,0,1,0,1,1.0004720687869906,157.097603797913,1,0,0.0,0,0.9995281539567987
158,148,1,158,0,2000,4,0,1,0,1,1.000231981277011,158.09783577919,1,0,0.0,0,0.9997680725258206
159,148,1,159,0,2000,4,0,1,0,1,1.0011219978329962,159.098957777023,1,0,0.0,0,0.9988792596352645
160,148,1,160,0,2000,4,0,1,0,1,1.0001451969149855,160.099102973938,1,0,0.0,0,0.999854824164098
161,148,1,161,0,2000,4,0,1,0,1,1.0005688667300203,161.099671840668,1,0,0.0,0,0.9994314566953503
162,148,1,162,0,2000,4,0,1,0,1,1.000414133071985,162.10008597374,1,0,0.0,0,0.9995860383632195
163,148,1,163,0,2000,4,0,1,0,1,1.0004508495329958,163.100536823273,1,0,0.0,0,0.9995493536407049
164,148,1,164,0,2000,4,0,1,0,1,1.0002059936520027,164.100742816925,1,0,0.0,0,0.9997940487726428
165,148,1,165,0,2000,4,0,1,0,1,1.001484155655021,165.10222697258,1,0,0.0,0,0.9985180437986558
166,148,1,166,0,2000,4,0,1,0,1,1.000228643416989,166.102455615997,1,0,0.0,0,0.9997714088488729
167,148,1,167,0,2000,4,0,1,0,1,1.000385046005988,167.102840662003,1,0,0.0,0,0.9996151021973736
168,148,1,168,0,2000,4,0,1,0,1,1.000430107116017,168.103270769119,1,0,0.0,0,0.9995700777965819
169,148,1,169,0,2000,4,0,1,0,1,1.0010991096499993,169.104369878769,1,0,0.0,0,0.9989020970657105
170,148,1,170,0,2000,4,0,1,0,1,1.0010161399839888,170.105386018753,1,0,0.0,0,0.9989848915083377
171,148,1,171,0,2000,4,0,1,0,1,1.0011756420140046,171.106561660767,1,0,0.0,0,0.9988257384971536
172,148,1,172,0,2000,4,0,1,0,1,1.000404357910014,172.106966018677,1,0,0.0,0,0.9995958055292176
173,148,1,173,0,2000,4,0,1,0,1,1.000410795211991,173.107376813889,1,0,0.0,0,0.999589373471421
174,148,1,174,0,2000,4,0,1,0,1,1.0004758834830056,174.107852697372,1,0,0.0,0,0.999524342874364
175,148,1,175,0,2000,4,0,1,0,1,1.0005271434789904,175.108379840851,1,0,0.0,0,0.9994731342548514
176,148,1,176,0,2000,4,0,1,0,1,1.0009028911590008,176.10928273201,1,0,0.0,0,0.9990979233180601
177,148,1,177,0,2000,4,0,1,0,1,1.0008029937739875,177.110085725784,1,0,0.0,0,0.9991976505076594
178,148,1,178,0,2000,4,0,1,0,1,1.0004200935370022,178.110505819321,1,0,0.0,0,0.9995800828674712
179,148,1,179,0,2000,4,0,1,0,1,1.000932931899996,179.111438751221,1,0,0.0,0,0.9990679376507025
180,148,1,180,0,2000,4,0,1,0,1,1.0007801055910193,180.112218856812,1,0,0.0,0,0.9992205024993391
181,148,1,181,0,2000,4,0,1,0,1,1.000361919402991,181.112580776215,1,0,0.0,0,0.9996382115352742
182,148,1,182,0,2000,4,0,1,0,1,1.0009131431580158,182.113493919373,1,0,0.0,0,0.9990876899116993
183,148,1,183,0,2000,4,0,1,0,1,1.001270771025986,183.114764690399,1,0,0.0,0,0.9987308417835029
184,148,1,184,0,2000,4,0,1,0,1,1.0009939670559902,184.115758657455,1,0,0.0,0,0.9990070199334832
185,148,1,185,0,2000,4,0,1,0,1,1.0032682418830063,185.119026899338,1,0,0.0,0,0.996742404726305
186,148,1,186,0,2000,4,0,1,0,1,1.0005619525909992,186.119588851929,1,0,0.0,0,0.9994383630223556
187,148,1,187,0,2000,4,0,1,0,1,1.001074790953993,187.120663642883,1,0,0.0,0,0.9989263629813625
188,148,1,188,0,2000,4,0,1,0,1,1.0004463195800213,188.121109962463,1,0,0.0,0,0.9995538795322785
189,148,1,189,0,2000,4,0,1,0,1,1.000387907028994,189.121497869492,1,0,0.0,0,0.9996122433845226
190,148,1,190,0,2000,4,0,1,0,1,1.001382112502995,190.122879981995,1,0,0.0,0,0.9986197950954604
191,148,1,191,0,2000,4,0,1,0,1,1.0004327297210125,191.123312711716,1,0,0.0,0,0.9995674574530032
192,148,1,192,0,2000,4,0,1,0,1,1.0013539791099788,192.124666690826,1,0,0.0,0,0.9986478516706128
193,148,1,193,0,2000,4,0,1,0,1,1.000866174698018,193.125532865524,1,0,0.0,0,0.9991345749112968
194,148,1,194,0,2000,4,0,1,0,1,1.0006520748139849,194.126184940338,1,0,0.0,0,0.9993483501104956
195,148,1,195,0,2000,4,0,1,0,1,1.0004768371580042,195.126661777496,1,0,0.0,0,0.9995233901073025
196,148,1,196,0,2000,4,0,1,0,1,1.0004460811620106,196.127107858658,1,0,0.0,0,0.9995541177376671
197,148,1,197,0,2000,4,0,1,0,1,1.000562906265003,197.127670764923,1,0,0.0,0,0.9994374104201961
198,148,1,198,0,2000,4,0,1,0,1,1.0003612041469978,198.12803196907,1,0,0.0,0,0.9996389262743293
199,148,1,199,0,2000,4,0,1,0,1,1.000865697861002,199.128897666931,1,0,0.0,0,0.9991350509235634
200,148,1,200,0,2000,4,0,1,0,1,1.0003042221069904,200.129201889038,1,0,0.0,0,0.9996958704159524
201,148,1,201,0,2000,4,0,1,0,1,1.0006220340729897,201.129823923111,1,0,0.0,0,0.9993783526128666
202,148,1,202,0,2000,4,0,1,0,1,1.0003421306610107,202.130166053772,1,0,0.0,0,0.9996579863523446
203,148,1,203,0,2000,4,0,1,0,1,1.0010449886320032,203.131211042404,1,0,0.0,0,0.9989561022293002
204,148,1,204,0,2000,4,0,1,0,1,1.000459671020991,204.131670713425,1,0,0.0,0,0.9995405401793739
205,148,1,205,0,2000,4,0,1,0,1,1.0008842945100014,205.132555007935,1,0,0.0,0,0.9991164867758923
206,148,1,206,0,2000,4,0,1,0,1,1.0006878375999977,206.133242845535,1,0,0.0,0,0.9993126351953598
207,148,1,207,0,2000,4,0,1,0,1,1.0003719329839953,207.133614778519,1,0,0.0,0,0.9996282052987174
208,148,1,208,0,2000,4,0,1,0,1,1.0018968582150194,208.135511636734,1,0,0.0,0,0.9981067330439594
209,148,1,209,0,2000,4,0,1,0,1,1.0004112720489786,209.135922908783,1,0,0.0,0,0.9995888970261838
210,148,1,210,0,2000,4,0,1,0,1,1.001433849335001,210.137356758118,1,0,0.0,0,0.9985682036452501
211,148,1,211,0,2000,4,0,1,0,1,1.00078511238101,211.138141870499,1,0,0.0,0,0.9992155035368759
212,148,1,212,0,2000,4,0,1,0,1,1.001142978668014,212.139284849167,1,0,0.0,0,0.9988583262407388
213,148,1,213,0,2000,4,0,1,0,1,1.0006098747250007,213.139894723892,1,0,0.0,0,0.9993904969954766
214,148,1,214,0,2000,4,0,1,0,1,1.0012490749359984,214.141143798828,1,0,0.0,0,0.9987524833058365
215,148,1,215,0,2000,4,0,1,0,1,1.0006251335150012,215.141768932343,1,0,0.0,0,0.999375257032766
216,148,1,216,0,2000,4,0,1,0,1,1.0004186630239928,216.142187595367,1,0,0.0,0,0.9995815121813828
217,148,1,217,0,2000,4,0,1,0,1,1.0007402896889914,217.142927885056,1,0,0.0,0,0.9992602579344322
218,148,1,218,0,2000,4,0,1,0,1,1.000195980071993,218.143123865128,1,0,0.0,0,0.9998040583286698
219,148,1,219,0,2000,4,0,1,0,1,1.0004980564110042,219.143621921539,1,0,0.0,0,0.9995021915256979
220,148,1,220,0,2000,4,0,1,0,1,1.001317024231014,220.14493894577,1,0,0.0,0,0.9986847080403676
221,148,1,221,0,2000,4,0,1,0,1,1.001039743424002,221.145978689194,1,0,0.0,0,0.9989613365195217
222,148,1,222,0,2000,4,0,1,0,1,1.0003180503839817,222.146296739578,1,0,0.0,0,0.9996820507399026
223,148,1,223,0,2000,4,0,1,0,1,1.000277996063005,223.146574735641,1,0,0.0,0,0.999722081197328
224,148,1,224,0,2000,4,0,1,0,1,1.000460147858007,224.147034883499,1,0,0.0,0,0.9995400637806591
225,148,1,225,0,2000,4,0,1,0,1,1.000524997710983,225.14755988121,1,0,0.0,0,0.9994752777669883
226,148,1,226,0,2000,4,0,1,0,1,1.0003798007970204,226.147939682007,1,0,0.0,0,0.9996203433968601
227,148,1,227,0,2000,4,0,1,0,1,1.0006992816919933,227.148638963699,1,0,0.0,0,0.9993012069611853
228,148,1,228,0,2000,4,0,1,0,1,1.0003778934479897,228.149016857147,1,0,0.0,0,0.9996222493015242
229,148,1,229,0,2000,4,0,1,0,1,1.0002028942110144,229.149219751358,1,0,0.0,0,0.9997971469466959
230,148,1,230,0,2000,4,0,1,0,1,1.0009820461270067,230.150201797485,1,0,0.0,0,0.9990189173414185
231,148,1,231,0,2000,4,0,1,0,1,1.0005638599400015,231.150765657425,1,0,0.0,0,0.9994364578188589
232,148,1,232,0,2000,4,0,1,0,1,1.0003111362459831,232.151076793671,1,0,0.0,0,0.99968896052967
233,148,1,233,0,2000,4,0,1,0,1,1.000465869902996,233.151542663574,1,0,0.0,0,0.9995343470307076
234,148,1,234,0,2000,4,0,1,0,1,1.0007710456850134,234.152313709259,1,0,0.0,0,0.9992295483683926
235,148,1,235,0,2000,4,0,1,0,1,1.001015186309985,235.153328895569,1,0,0.0,0,0.9989858432480657
236,148,1,236,0,2000,4,0,1,0,1,1.0008990764620194,236.154227972031,1,0,0.0,0,0.9991017311503599
237,148,1,237,0,2000,4,0,1,0,1,1.0002739429469898,237.154501914978,1,0,0.0,0,0.9997261320771961
