index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,boolean_2,bitstring_1,bitstring_2,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,boolean_2_diff,bitstring_1_diff,bitstring_2_diff,Length_diff,freq
121,146,23,8,1,5500,5,True,True,0,0,1.431964000000022,246.84419000000003,1,0,0.0,0,0,0,0,0,0.6983415784195585
122,146,23,9,1,5500,5,True,True,0,0,1.4320549999999912,248.276245,1,0,0.0,0,0,0,0,0,0.6982972022722634
123,146,23,10,1,5500,5,True,True,0,0,1.4399669999999958,249.716212,1,0,0.0,0,0,0,0,0,0.6944603591610106
124,146,23,11,1,5500,5,True,True,0,0,1.4395890000000122,251.15580100000005,1,0,0.0,0,0,0,0,0,0.6946427070504092
125,146,23,12,1,5500,5,True,True,0,0,1.448032999999981,252.603834,1,0,0.0,0,0,0,0,0,0.6905919961768917
126,146,23,13,1,5500,5,True,True,0,0,1.4319570000000112,254.035791,1,0,0.0,0,0,0,0,0,0.6983449922029726
127,146,23,14,1,5500,5,True,True,0,0,1.4404180000000224,255.47620900000004,1,0,0.0,0,0,0,0,0,0.6942429211520437
128,146,23,15,1,5500,5,True,True,0,0,1.4321009999999887,256.90831000000003,1,0,0.0,0,0,0,0,0,0.6982747725195415
129,146,23,16,1,5500,5,True,True,0,0,1.4399319999999989,258.348242,1,0,0.0,0,0,0,0,0,0.6944772392029629
130,146,23,17,1,5500,5,True,True,0,0,1.441206999999963,259.789449,1,0,0.0,0,0,0,0,0,0.693862852456327
131,146,23,18,1,5500,5,True,True,0,0,1.4308620000000474,261.22031100000004,1,0,0.0,0,0,0,0,0,0.6988794167431708
132,146,23,19,1,5500,5,True,True,0,0,1.432141999999999,262.65245300000004,1,0,0.0,0,0,0,0,0,0.698254781997875
133,146,23,20,1,5500,5,True,True,0,0,1.4397579999999834,264.092211,1,0,0.0,0,0,0,0,0,0.6945611693076278
134,146,23,21,1,5500,5,True,True,0,0,1.437072999999998,265.529284,1,0,0.0,0,0,0,0,0,0.6958588742534314
135,146,23,22,1,5500,5,True,True,0,0,1.4426629999999818,266.971947,1,0,0.0,0,0,0,0,0,0.693162575043522
136,146,23,23,1,5500,5,True,True,0,0,1.4360810000000015,268.408028,1,0,0.0,0,0,0,0,0,0.6963395518776441
137,146,23,24,1,5500,5,True,True,0,0,1.4318489999999997,269.839877,1,0,0.0,0,0,0,0,0,0.6983976662343586
138,146,23,25,1,5500,5,True,True,0,0,1.45210000000003,271.29197700000003,1,0,0.0,0,0,0,0,0,0.6886578059362161
139,146,23,26,1,5500,5,True,True,0,0,1.448034000000007,272.74001100000004,1,0,0.0,0,0,0,0,0,0.6905915192599036
140,146,23,27,1,5500,5,True,True,0,0,1.4282899999999472,274.168301,1,0,0.0,0,0,0,0,0,0.7001379271716787
141,146,23,28,1,5500,5,True,True,0,0,1.4394230000000334,275.607724,1,0,0.0,0,0,0,0,0,0.6947228160172352
