index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
29,144,1,42,0,4000,1,True,1.9999520778656008,58.00037503242493,1,0,0.0,0,0,0.500011980820673
30,144,1,43,0,4000,1,True,2.0000369548797607,60.00041198730469,1,0,0.0,0,0,0.49999076145076454
31,144,1,44,0,4000,1,True,2.000037908554077,62.000449895858765,1,0,0.0,0,0,0.49999052304110964
32,144,1,45,0,4000,1,True,2.000033140182495,64.00048303604126,1,0,0.0,0,0,0.4999917150916579
33,144,1,46,0,4000,1,True,2.000011920928955,66.00049495697021,1,0,0.0,0,0,0.4999970197855247
34,144,1,47,0,4000,1,True,2.0000109672546387,68.00050592422485,1,0,0.0,0,0,0.49999725820137536
35,144,1,48,0,4000,1,True,2.000025987625122,70.00053191184998,1,0,0.0,0,0,0.49999350317813795
36,144,1,49,0,4000,1,True,2.000041961669922,72.0005738735199,1,0,0.0,0,0,0.49998950980261264
37,144,1,50,0,4000,1,True,1.9999752044677732,74.00054907798767,1,0,0.0,0,0,0.5000061989599099
38,144,1,51,0,4000,1,True,2.0000109672546387,76.00056004524231,1,0,0.0,0,0,0.49999725820137536
39,144,1,52,0,4000,1,True,2.0000288486480717,78.00058889389038,1,0,0.0,0,0,0.49999278794201113
40,144,1,53,0,4000,1,True,1.999950170516968,80.00053906440735,1,0,0.0,0,0,0.5000124576811379
41,144,1,54,0,4000,1,True,2.0000250339508057,82.00056409835815,1,0,0.0,0,0,0.4999937415906349
42,144,1,55,0,4000,1,True,2.000018835067749,84.0005829334259,1,0,0.0,0,0,0.49999529127740727
43,144,1,56,0,4000,1,True,2.00005316734314,86.00063610076904,1,0,0.0,0,0,0.4999867085175514
44,144,1,57,0,4000,1,True,2.0000319480896,88.00066804885864,1,0,0.0,0,0,0.499992013105183
45,144,1,58,0,4000,1,True,2.000018835067749,90.00068688392639,1,0,0.0,0,0,0.49999529127740727
46,144,1,59,0,4000,1,True,1.999941110610962,92.00062799453735,1,0,0.0,0,0,0.5000147227807673
47,144,1,60,0,4000,1,True,2.0000100135803223,94.00063800811768,1,0,0.0,0,0,0.49999749661745335
48,144,1,61,0,4000,1,True,2.0001020431518555,96.00074005126952,1,0,0.0,0,0,0.49997449051357035
49,144,1,62,0,4000,1,True,1.999999046325684,98.0007390975952,1,0,0.0,0,0,0.5000002384186927
50,144,1,63,0,4000,1,True,1.9999568462371824,100.0006959438324,1,0,0.0,0,0,0.5000107886734904
51,144,1,64,0,4000,1,True,2.000016927719116,102.00071287155151,1,0,0.0,0,0,0.49999576810603913
52,144,1,65,0,4000,1,True,2.000049114227295,104.0007619857788,1,0,0.0,0,0,0.4999877217446948
53,144,1,66,0,4000,1,True,2.000041007995605,106.0008029937744,1,0,0.0,0,0,0.4999897482113014
54,144,1,67,0,4000,1,True,2.000009059906006,108.00081205368042,1,0,0.0,0,0,0.4999977350337587
55,144,1,68,0,4000,1,True,2.0000178813934326,110.00082993507384,1,0,0.0,0,0,0.49999552969160954
56,144,1,69,0,4000,1,True,2.0000109672546387,112.00084090232848,1,0,0.0,0,0,0.49999725820137536
57,144,1,70,0,4000,1,True,2.000018119812012,114.0008590221405,1,0,0.0,0,0,0.4999954700880375
58,144,1,71,0,4000,1,True,2.000006914138794,116.0008659362793,1,0,0.0,0,0,0.4999982714712772
59,144,1,72,0,4000,1,True,2.0000171661376958,118.000883102417,1,0,0.0,0,0,0.49999570850241026
60,144,1,73,0,4000,1,True,2.000016927719116,120.00090003013612,1,0,0.0,0,0,0.49999576810603913
61,144,1,74,0,4000,1,True,2.0000078678131104,122.00090789794922,1,0,0.0,0,0,0.49999803305446017
62,144,1,75,0,4000,1,True,2.000035047531128,124.00094294548036,1,0,0.0,0,0,0.49999123827075653
63,144,1,76,0,4000,1,True,1.9999971389770508,126.0009400844574,1,0,0.0,0,0,0.5000007152567605
64,144,1,77,0,4000,1,True,2.000013828277588,128.000953912735,1,0,0.0,0,0,0.4999965429545055
65,144,1,78,0,4000,1,True,1.9999539852142332,130.00090789794922,1,0,0.0,0,0,0.5000115039611178
66,144,1,79,0,4000,1,True,2.0000221729278564,132.00093007087708,1,0,0.0,0,0,0.49999445682949006
67,144,1,80,0,4000,1,True,2.0000460147857666,134.00097608566284,1,0,0.0,0,0,0.4999884965682223
68,144,1,81,0,4000,1,True,2.000032901763916,136.00100898742676,1,0,0.0,0,0,0.49999177469433453
69,144,1,82,0,4000,1,True,2.000025987625122,138.00103497505188,1,0,0.0,0,0,0.49999350317813795
70,144,1,83,0,4000,1,True,2.000014066696167,140.00104904174805,1,0,0.0,0,0,0.4999964833506921
71,144,1,84,0,4000,1,True,2.000006914138794,142.00105595588684,1,0,0.0,0,0,0.4999982714712772
72,144,1,85,0,4000,1,True,2.0000340938568115,144.00109004974365,1,0,0.0,0,0,0.4999914766810935
73,144,1,86,0,4000,1,True,1.9999759197235107,146.00106596946716,1,0,0.0,0,0,0.5000060201416057
74,144,1,87,0,4000,1,True,2.000019073486328,148.0010850429535,1,0,0.0,0,0,0.49999523167389226
75,144,1,88,0,4000,1,True,2.0000319480896,150.0011169910431,1,0,0.0,0,0,0.499992013105183
76,144,1,89,0,4000,1,True,1.999948024749756,152.00106501579285,1,0,0.0,0,0,0.5000129941502481
77,144,1,90,0,4000,1,True,2.000032901763916,154.00109791755676,1,0,0.0,0,0,0.49999177469433453
78,144,1,91,0,4000,1,True,2.000030994415283,156.00112891197205,1,0,0.0,0,0,0.49999225151625903
79,144,1,92,0,4000,1,True,2.000087022781372,158.00121593475342,1,0,0.0,0,0,0.49997824525123635
80,144,1,93,0,4000,1,True,1.999967098236084,160.0011830329895,1,0,0.0,0,0,0.500008225576297
81,144,1,94,0,4000,1,True,2.00002384185791,162.0012068748474,1,0,0.0,0,0,0.4999940396065759
82,144,1,95,0,4000,1,True,2.0000221729278564,164.00122904777527,1,0,0.0,0,0,0.49999445682949006
83,144,1,96,0,4000,1,True,2.000006914138794,166.00123596191406,1,0,0.0,0,0,0.4999982714712772
84,144,1,97,0,4000,1,True,2.000016927719116,168.00125288963318,1,0,0.0,0,0,0.49999576810603913
85,144,1,98,0,4000,1,True,1.9999949932098389,170.00124788284302,1,0,0.0,0,0,0.5000012517006738
86,144,1,99,0,4000,1,True,2.0000290870666504,172.00127696990967,1,0,0.0,0,0,0.49999272833909303
87,144,1,100,0,4000,1,True,1.999946117401123,174.0012230873108,1,0,0.0,0,0,0.5000134710126458
88,144,1,101,0,4000,1,True,2.000067949295044,176.00129103660583,1,0,0.0,0,0,0.49998301325335776
89,144,1,102,0,4000,1,True,2.000001907348633,178.00129294395447,1,0,0.0,0,0,0.49999952316329654
90,144,1,103,0,4000,1,True,2.0000600814819336,180.0013530254364,1,0,0.0,0,0,0.4999849800807261
91,144,1,104,0,4000,1,True,2.000025987625122,182.00137901306152,1,0,0.0,0,0,0.49999350317813795
92,144,1,105,0,4000,1,True,1.9999139308929443,184.00129294395447,1,0,0.0,0,0,0.5000215182027902
93,144,1,106,0,4000,1,True,2.0000970363616943,186.00138998031616,1,0,0.0,0,0,0.49997574208652623
94,144,1,107,0,4000,1,True,2.000016927719116,188.00140690803528,1,0,0.0,0,0,0.49999576810603913
95,144,1,108,0,4000,1,True,2.0000290870666504,190.00143599510196,1,0,0.0,0,0,0.49999272833909303
96,144,1,109,0,4000,1,True,1.9999899864196775,192.0014259815216,1,0,0.0,0,0,0.5000025034076147
97,144,1,110,0,4000,1,True,2.000006914138794,194.0014328956604,1,0,0.0,0,0,0.4999982714712772
98,144,1,111,0,4000,1,True,2.000038146972656,196.00147104263303,1,0,0.0,0,0,0.49999046343873155
99,144,1,112,0,4000,1,True,1.999948024749756,198.0014190673828,1,0,0.0,0,0,0.5000129941502481
100,144,1,113,0,4000,1,True,2.000016927719116,200.00143599510196,1,0,0.0,0,0,0.49999576810603913
101,144,1,114,0,4000,1,True,2.000041961669922,202.00147795677185,1,0,0.0,0,0,0.49998950980261264
102,144,1,115,0,4000,1,True,2.0000290870666504,204.0015070438385,1,0,0.0,0,0,0.49999272833909303
103,144,1,116,0,4000,1,True,2.0000228881835938,206.0015299320221,1,0,0.0,0,0,0.49999427801958446
104,144,1,117,0,4000,1,True,2.000020980834961,208.00155091285703,1,0,0.0,0,0,0.49999475484628364
105,144,1,118,0,4000,1,True,1.9999651908874512,210.0015161037445,1,0,0.0,0,0,0.5000087024295992
106,144,1,119,0,4000,1,True,2.0000038146972656,212.00151991844177,1,0,0.0,0,0,0.4999990463275026
107,144,1,120,0,4000,1,True,2.000033140182495,214.00155305862427,1,0,0.0,0,0,0.4999917150916579
108,144,1,121,0,4000,1,True,2.00003981590271,216.00159287452695,1,0,0.0,0,0,0.49999004622248183
109,144,1,122,0,4000,1,True,1.999985218048096,218.00157809257507,1,0,0.0,0,0,0.5000036955152894
110,144,1,123,0,4000,1,True,2.0000529289245605,220.00163102149963,1,0,0.0,0,0,0.4999867681190345
111,144,1,124,0,4000,1,True,2.000002861022949,222.00163388252255,1,0,0.0,0,0,0.4999992847452859
112,144,1,125,0,4000,1,True,2.000094175338745,224.00172805786133,1,0,0.0,0,0,0.49997645727388584
113,144,1,126,0,4000,1,True,1.9999430179595947,226.00167107582087,1,0,0.0,0,0,0.500014245915982
114,144,1,127,0,4000,1,True,2.0000159740448,228.00168704986567,1,0,0.0,0,0,0.49999600652069603
115,145,1,128,0,4000,1,True,2.0000250339508057,230.00171208381653,1,0,0.0,0,1,0.4999937415906349
116,145,1,129,0,4000,1,True,2.000025987625122,232.00173807144165,1,0,0.0,0,0,0.49999350317813795
117,145,1,130,0,4000,1,True,1.9999899864196775,234.00172805786133,1,0,0.0,0,0,0.5000025034076147
118,145,1,131,0,4000,1,True,1.999996900558472,236.0017249584198,1,0,0.0,0,0,0.5000007748615829
119,145,1,132,0,4000,1,True,2.000033140182495,238.0017580986023,1,0,0.0,0,0,0.4999917150916579
120,145,1,133,0,4000,1,True,2.000006914138794,240.0017650127411,1,0,0.0,0,0,0.4999982714712772
121,145,1,134,0,4000,1,True,2.000009059906006,242.0017740726471,1,0,0.0,0,0,0.4999977350337587
122,145,1,135,0,4000,1,True,1.9999899864196775,244.0017640590668,1,0,0.0,0,0,0.5000025034076147
123,145,1,136,0,4000,1,True,2.000027894973755,246.00179195404053,1,0,0.0,0,0,0.49999302635382614
124,145,1,137,0,4000,1,True,2.000033140182495,248.00182509422305,1,0,0.0,0,0,0.4999917150916579
125,145,1,138,0,4000,1,True,1.999957799911499,250.0017828941345,1,0,0.0,0,0,0.5000105502447358
126,145,1,139,0,4000,1,True,2.000095129013061,252.0018780231476,1,0,0.0,0,0,0.4999762188778721
127,145,1,140,0,4000,1,True,2.0000109672546387,254.00188899040225,1,0,0.0,0,0,0.49999725820137536
128,145,1,141,0,4000,1,True,2.000014066696167,256.0019030570984,1,0,0.0,0,0,0.4999964833506921
129,145,1,142,0,4000,1,True,2.0000128746032715,258.00191593170166,1,0,0.0,0,0,0.49999678136990144
130,145,1,143,0,4000,1,True,1.9999420642852783,260.00185799598694,1,0,0.0,0,0,0.5000144843482609
131,145,1,144,0,4000,1,True,2.000082969665528,262.00194096565247,1,0,0.0,0,0,0.49997925844407803
132,145,1,145,0,4000,1,True,2.000028133392334,264.0019690990448,1,0,0.0,0,0,0.4999929667508511
133,145,1,146,0,4000,1,True,2.0000009536743164,266.0019700527191,1,0,0.0,0,0,0.4999997615815346
134,145,1,147,0,4000,1,True,2.000016927719116,268.00198698043823,1,0,0.0,0,0,0.49999576810603913
135,145,1,148,0,4000,1,True,1.999964952468872,270.0019519329071,1,0,0.0,0,0,0.5000087620363258
136,145,1,149,0,4000,1,True,2.000023126602173,272.0019750595093,1,0,0.0,0,0,0.499994218416311
137,145,1,150,0,4000,1,True,2.0000150203704834,274.00199007987976,1,0,0.0,0,0,0.49999624493558037
138,145,1,151,0,4000,1,True,2.000044822692871,276.00203490257263,1,0,0.0,0,0,0.49998879457791084
139,145,1,152,0,4000,1,True,2.0000271797180176,278.00206208229065,1,0,0.0,0,0,0.49999320516283646
140,145,1,153,0,4000,1,True,2.0000150203704834,280.00207710266113,1,0,0.0,0,0,0.49999624493558037
141,145,1,154,0,4000,1,True,2.000013828277588,282.0020909309387,1,0,0.0,0,0,0.4999965429545055
142,145,1,155,0,4000,1,True,1.999972105026245,284.00206303596497,1,0,0.0,0,0,0.5000069738407064
143,145,1,156,0,4000,1,True,2.000072956085205,286.00213599205017,1,0,0.0,0,0,0.49998176164399827
144,145,1,157,0,4000,1,True,1.999996900558472,288.00213289260864,1,0,0.0,0,0,0.5000007748615829
145,145,1,158,0,4000,1,True,1.9999961853027344,290.0021290779114,1,0,0.0,0,0,0.5000009536761354
146,145,1,159,0,4000,1,True,1.9999699592590328,292.0020990371704,1,0,0.0,0,0,0.5000075102980492
147,145,1,160,0,4000,1,True,2.000064849853516,294.0021638870239,1,0,0.0,0,0,0.4999837880622919
148,145,1,161,0,4000,1,True,1.9999961853027344,296.00216007232666,1,0,0.0,0,0,0.5000009536761354
149,145,1,162,0,4000,1,True,2.00006103515625,298.0022211074829,1,0,0.0,0,0,0.4999847416765846
150,145,1,163,0,4000,1,True,1.999992847442627,300.00221395492554,1,0,0.0,0,0,0.5000017881457381
151,145,1,164,0,4000,1,True,2.0000240802764893,302.002238035202,1,0,0.0,0,0,0.49999398000335926
152,145,1,165,0,4000,1,True,2.000005006790161,304.0022430419922,1,0,0.0,0,0,0.4999987483055932
153,145,1,166,0,4000,1,True,1.9999449253082275,306.0021879673004,1,0,0.0,0,0,0.5000137690521063
154,145,1,167,0,4000,1,True,2.000095129013061,308.0022830963135,1,0,0.0,0,0,0.4999762188778721
155,145,1,168,0,4000,1,True,2.0000159740448,310.0022990703583,1,0,0.0,0,0,0.49999600652069603
156,145,1,169,0,4000,1,True,1.999996900558472,312.00229597091675,1,0,0.0,0,0,0.5000007748615829
157,145,1,170,0,4000,1,True,1.999964952468872,314.0022609233856,1,0,0.0,0,0,0.5000087620363258
158,145,1,171,0,4000,1,True,2.000101089477539,316.0023620128632,1,0,0.0,0,0,0.499974728907936
159,145,1,172,0,4000,1,True,1.9999420642852783,318.00230407714844,1,0,0.0,0,0,0.5000144843482609
160,145,1,173,0,4000,1,True,2.0000460147857666,320.0023500919342,1,0,0.0,0,0,0.4999884965682223
161,145,1,174,0,4000,1,True,2.0000360012054443,322.00238609313965,1,0,0.0,0,0,0.4999909998606468
162,145,1,175,0,4000,1,True,1.9999380111694336,324.0023241043091,1,0,0.0,0,0,0.5000154976879834
163,145,1,176,0,4000,1,True,2.0000128746032715,326.00233697891235,1,0,0.0,0,0,0.49999678136990144
164,145,1,177,0,4000,1,True,2.0000970363616943,328.00243401527405,1,0,0.0,0,0,0.49997574208652623
165,145,1,178,0,4000,1,True,2.0000128746032715,330.0024468898773,1,0,0.0,0,0,0.49999678136990144
166,145,1,179,0,4000,1,True,2.0000112056732178,332.00245809555054,1,0,0.0,0,0,0.49999719859739133
167,145,1,180,0,4000,1,True,2.0000038146972656,334.0024619102478,1,0,0.0,0,0,0.4999990463275026
168,145,1,181,0,4000,1,True,2.000020980834961,336.0024828910828,1,0,0.0,0,0,0.49999475484628364
169,145,1,182,0,4000,1,True,1.99996018409729,338.00244307518005,1,0,0.0,0,0,0.5000099541738448
170,145,1,183,0,4000,1,True,2.000037908554077,340.00248098373413,1,0,0.0,0,0,0.49999052304110964
171,145,1,184,0,4000,1,True,2.0000240802764893,342.0025050640106,1,0,0.0,0,0,0.49999398000335926
172,145,1,185,0,4000,1,True,2.0000288486480717,344.0025339126587,1,0,0.0,0,0,0.49999278794201113
173,145,1,186,0,4000,1,True,2.000030994415283,346.002564907074,1,0,0.0,0,0,0.49999225151625903
174,145,1,187,0,4000,1,True,2.000002145767212,348.0025670528412,1,0,0.0,0,0,0.49999946355877256
175,145,1,188,0,4000,1,True,2.0000369548797607,350.00260400772095,1,0,0.0,0,0,0.49999076145076454
176,145,1,189,0,4000,1,True,1.9999449253082275,352.0025489330292,1,0,0.0,0,0,0.5000137690521063
177,145,1,190,0,4000,1,True,2.000067949295044,354.0026168823242,1,0,0.0,0,0,0.49998301325335776
178,145,1,191,0,4000,1,True,2.0000131130218506,356.00262999534607,1,0,0.0,0,0,0.4999967217660311
179,145,1,192,0,4000,1,True,2.000019073486328,358.0026490688324,1,0,0.0,0,0,0.49999523167389226
180,145,1,193,0,4000,1,True,1.9999849796295168,360.0026340484619,1,0,0.0,0,0,0.5000037551208224
181,145,1,194,0,4000,1,True,1.9999868869781492,362.00262093544006,1,0,0.0,0,0,0.5000032782769568
182,145,1,195,0,4000,1,True,2.0000369548797607,364.0026578903198,1,0,0.0,0,0,0.49999076145076454
183,145,1,196,0,4000,1,True,2.000042200088501,366.0027000904083,1,0,0.0,0,0,0.49998945020047597
184,145,1,197,0,4000,1,True,2.00002384185791,368.00272393226624,1,0,0.0,0,0,0.4999940396065759
185,145,1,198,0,4000,1,True,2.0000150203704834,370.0027389526367,1,0,0.0,0,0,0.49999624493558037
186,145,1,199,0,4000,1,True,2.000018119812012,372.00275707244873,1,0,0.0,0,0,0.4999954700880375
187,145,1,200,0,4000,1,True,2.0,374.00275707244873,1,0,0.0,0,0,0.5
188,145,1,201,0,4000,1,True,1.999982833862305,376.00273990631104,1,0,0.0,0,0,0.5000042915712586
189,145,1,202,0,4000,1,True,1.9999821186065676,378.0027220249176,1,0,0.0,0,0,0.5000044703883265
190,145,1,203,0,4000,1,True,2.0000319480896,380.0027539730072,1,0,0.0,0,0,0.499992013105183
191,145,1,204,0,4000,1,True,2.0000340938568115,382.002788066864,1,0,0.0,0,0,0.4999914766810935
192,145,1,205,0,4000,1,True,2.000002861022949,384.00279092788696,1,0,0.0,0,0,0.4999992847452859
193,145,1,206,0,4000,1,True,2.000030994415283,386.0028219223023,1,0,0.0,0,0,0.49999225151625903
194,145,1,207,0,4000,1,True,2.000046968460083,388.00286889076233,1,0,0.0,0,0,0.4999882581607273
195,145,1,208,0,4000,1,True,2.000030994415283,390.0028998851776,1,0,0.0,0,0,0.49999225151625903
196,145,1,209,0,4000,1,True,1.999988079071045,392.0028879642487,1,0,0.0,0,0,0.5000029802500024
197,145,1,210,0,4000,1,True,2.0000360012054443,394.0029239654541,1,0,0.0,0,0,0.4999909998606468
198,145,1,211,0,4000,1,True,2.000009059906006,396.0029330253601,1,0,0.0,0,0,0.4999977350337587
199,145,1,212,0,4000,1,True,1.9999349117279053,398.002867937088,1,0,0.0,0,0,0.5000162725976013
200,145,1,213,0,4000,1,True,2.0000929832458496,400.00296092033386,1,0,0.0,0,0,0.49997675526922286
201,145,1,214,0,4000,1,True,2.000018119812012,402.0029790401459,1,0,0.0,0,0,0.4999954700880375
202,145,1,215,0,4000,1,True,1.999997854232788,404.00297689437866,1,0,0.0,0,0,0.5000005364423785
203,145,1,216,0,4000,1,True,2.000038146972656,406.0030150413513,1,0,0.0,0,0,0.49999046343873155
204,145,1,217,0,4000,1,True,1.9999940395355225,408.0030090808869,1,0,0.0,0,0,0.5000014901205603
205,145,1,218,0,4000,1,True,1.9999549388885496,410.0029640197754,1,0,0.0,0,0,0.5000112655316813
206,145,1,219,0,4000,1,True,2.000032901763916,412.0029969215393,1,0,0.0,0,0,0.49999177469433453
207,145,1,220,0,4000,1,True,2.0000271797180176,414.0030241012573,1,0,0.0,0,0,0.49999320516283646
208,145,1,221,0,4000,1,True,2.0000929832458496,416.0031170845032,1,0,0.0,0,0,0.49997675526922286
209,145,1,222,0,4000,1,True,1.9999709129333496,418.0030879974365,1,0,0.0,0,0,0.5000072718724213
210,145,1,223,0,4000,1,True,2.0000760555267334,420.00316405296326,1,0,0.0,0,0,0.49998098684134457
211,145,1,224,0,4000,1,True,1.9999489784240725,422.0031130313873,1,0,0.0,0,0,0.5000127557193903
212,145,1,225,0,4000,1,True,2.000016927719116,424.0031299591065,1,0,0.0,0,0,0.49999576810603913
213,145,1,226,0,4000,1,True,1.9999771118164065,426.0031070709229,1,0,0.0,0,0,0.5000057221113827
214,145,1,227,0,4000,1,True,2.000046968460083,428.0031540393829,1,0,0.0,0,0,0.4999882581607273
215,145,1,228,0,4000,1,True,2.0000150203704834,430.0031690597534,1,0,0.0,0,0,0.49999624493558037
216,145,1,229,0,4000,1,True,2.0000369548797607,432.0032060146332,1,0,0.0,0,0,0.49999076145076454
217,145,1,230,0,4000,1,True,1.9999358654022217,434.0031418800354,1,0,0.0,0,0,0.500016034163617
218,145,1,231,0,4000,1,True,2.00004506111145,436.0031869411469,1,0,0.0,0,0,0.4999887349759447
219,145,1,232,0,4000,1,True,2.000033140182495,438.00322008132935,1,0,0.0,0,0,0.4999917150916579
220,145,1,233,0,4000,1,True,2.000058889389038,440.0032789707184,1,0,0.0,0,0,0.49998527808622273
221,145,1,234,0,4000,1,True,1.999988079071045,442.00326704978943,1,0,0.0,0,0,0.5000029802500024
222,145,1,235,0,4000,1,True,2.000063896179199,444.0033309459686,1,0,0.0,0,0,0.4999840264655241
223,145,1,236,0,4000,1,True,1.999985933303833,446.00331687927246,1,0,0.0,0,0,0.500003516698776
224,145,1,237,0,4000,1,True,1.9999961853027344,448.0033130645752,1,0,0.0,0,0,0.5000009536761354
225,145,1,238,0,4000,1,True,1.9999728202819824,450.0032858848572,1,0,0.0,0,0,0.5000067950218477
226,145,1,239,0,4000,1,True,2.000040054321289,452.00332593917847,1,0,0.0,0,0,0.4999899866202173
227,145,1,240,0,4000,1,True,2.0000290870666504,454.0033550262451,1,0,0.0,0,0,0.49999272833909303
228,145,1,241,0,4000,1,True,1.999958038330078,456.0033130645752,1,0,0.0,0,0,0.5000104906375828
229,145,1,242,0,4000,1,True,2.0000369548797607,458.00335001945496,1,0,0.0,0,0,0.49999076145076454
230,145,1,243,0,4000,1,True,2.000030040740967,460.0033800601959,1,0,0.0,0,0,0.49999248992756234
231,145,1,244,0,4000,1,True,2.000030040740967,462.0034101009369,1,0,0.0,0,0,0.49999248992756234
232,145,1,245,0,4000,1,True,2.0000219345092773,464.00343203544617,1,0,0.0,0,0,0.49999451643282034
233,145,1,246,0,4000,1,True,2.000027894973755,466.0034599304199,1,0,0.0,0,0,0.49999302635382614
234,145,1,247,0,4000,1,True,2.0000100135803223,468.0034699440002,1,0,0.0,0,0,0.49999749661745335
235,145,1,248,0,4000,1,True,1.9999570846557615,470.003427028656,1,0,0.0,0,0,0.5000107290662804
236,145,1,249,0,4000,1,True,2.0000288486480717,472.0034558773041,1,0,0.0,0,0,0.49999278794201113
237,145,1,250,0,4000,1,True,2.000028133392334,474.0034840106964,1,0,0.0,0,0,0.4999929667508511
238,145,1,251,0,4000,1,True,2.0000240802764893,476.0035080909729,1,0,0.0,0,0,0.49999398000335926
239,145,1,252,0,4000,1,True,1.999957799911499,478.0034658908844,1,0,0.0,0,0,0.5000105502447358
240,145,1,253,0,4000,1,True,2.000028133392334,480.00349402427673,1,0,0.0,0,0,0.4999929667508511
241,145,1,254,0,4000,1,True,2.0000479221343994,482.00354194641113,1,0,0.0,0,0,0.49998801975345963
242,145,1,255,0,4000,1,True,2.000062942504883,484.003604888916,1,0,0.0,0,0,0.49998426486898356
243,145,1,256,0,4000,1,True,1.9999921321868896,486.0035970211029,1,0,0.0,0,0,0.5000019669610154
244,145,1,257,0,4000,1,True,2.000025987625122,488.003623008728,1,0,0.0,0,0,0.49999350317813795
245,145,1,258,0,4000,1,True,2.000001907348633,490.0036249160767,1,0,0.0,0,0,0.49999952316329654
246,145,1,259,0,4000,1,True,1.999950170516968,492.0035750865936,1,0,0.0,0,0,0.5000124576811379
247,145,1,260,0,4000,1,True,2.0000720024108887,494.0036470890045,1,0,0.0,0,0,0.4999820000452979
248,145,1,261,0,4000,1,True,2.0000247955322266,496.0036718845368,1,0,0.0,0,0,0.4999938011937947
249,145,1,262,0,4000,1,True,2.0000112056732178,498.00368309021,1,0,0.0,0,0,0.49999719859739133
250,145,1,263,0,4000,1,True,1.9999589920043943,500.0036420822144,1,0,0.0,0,0,0.5000102522091127
251,145,1,264,0,4000,1,True,2.000019788742065,502.0036618709564,1,0,0.0,0,0,0.49999505286343254
252,145,1,265,0,4000,1,True,2.000035047531128,504.0036969184876,1,0,0.0,0,0,0.49999123827075653
253,145,1,266,0,4000,1,True,2.0000200271606445,506.0037169456482,1,0,0.0,0,0,0.49999499325997426
