index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,bitstring_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,bitstring_1_diff,Length_diff,freq
61,167,102,79,0,4000,1,80,2.000096082687378,122.00103497505188,1,0,0.0,0,0,0.4999759804820854
62,167,102,80,0,4000,1,80,1.999958038330078,124.00099301338196,1,0,0.0,0,0,0.5000104906375828
63,167,102,81,0,4000,1,80,2.000030040740967,126.00102305412292,1,0,0.0,0,0,0.49999248992756234
64,167,102,82,0,4000,1,80,2.0000619888305664,128.0010850429535,1,0,0.0,0,0,0.4999845032726704
65,167,102,83,0,4000,1,80,2.0000200271606445,130.00110507011414,1,0,0.0,0,0,0.49999499325997426
66,167,102,84,0,4000,1,80,1.9999418258666992,132.00104689598083,1,0,0.0,0,0,0.5000145439563662
67,167,41,0,1,4000,1,80,0.7507791519165039,132.75182604789734,-84,-61,5.988935167616489e+17,0,0,1.3319496118762932
68,167,41,1,1,4000,1,80,8.296966552734375e-05,132.75190901756287,1,0,0.0,0,0,12052.597701149425
69,167,41,2,1,4000,1,80,0.0,132.75190901756287,1,0,0.0,0,0,0.0
70,167,41,3,1,4000,1,80,0.0001039505004882,132.75201296806335,1,0,0.0,0,0,9619.963302759812
71,167,41,4,1,4000,1,80,0.0,132.75201296806335,1,0,0.0,0,0,0.0
72,167,41,5,1,4000,1,80,0.0,132.75201296806335,1,0,0.0,0,0,0.0
73,167,41,6,1,4000,1,80,0.0,132.75201296806335,1,0,0.0,0,0,0.0
74,167,41,7,1,4000,1,80,9.489059448242188e-05,132.75210785865784,1,0,0.0,0,0,10538.452261306533
75,167,41,8,1,4000,1,80,0.0,132.75210785865784,1,0,0.0,0,0,0.0
76,167,41,9,1,4000,1,80,0.0,132.75210785865784,1,0,0.0,0,0,0.0
77,167,41,10,1,4000,1,80,0.0,132.75210785865784,1,0,0.0,0,0,0.0
78,167,41,11,1,4000,1,80,0.0,132.75210785865784,1,0,0.0,0,0,0.0
79,167,41,12,1,4000,1,80,7.510185241699219e-05,132.75218296051025,1,0,0.0,0,0,13315.250793650794
80,167,41,13,1,4000,1,80,0.0,132.75218296051025,1,0,0.0,0,0,0.0
81,167,41,14,1,4000,1,80,0.0,132.75218296051025,1,0,0.0,0,0,0.0
82,167,41,15,1,4000,1,80,9.393692016601562e-05,132.75227689743042,1,0,0.0,0,0,10645.441624365481
83,167,41,16,1,4000,1,80,0.0,132.75227689743042,1,0,0.0,0,0,0.0
84,167,41,17,1,4000,1,80,0.0,132.75227689743042,1,0,0.0,0,0,0.0
85,167,41,18,1,4000,1,80,0.0001201629638671,132.7523970603943,1,0,0.0,0,0,8322.031746037806
86,167,41,19,1,4000,1,80,0.0,132.7523970603943,1,0,0.0,0,0,0.0
87,167,41,20,1,4000,1,80,0.0,132.7523970603943,1,0,0.0,0,0,0.0
88,167,41,21,1,4000,1,80,9.584426879882812e-05,132.7524929046631,1,0,0.0,0,0,10433.592039800995
89,167,41,22,1,4000,1,80,0.0,132.7524929046631,1,0,0.0,0,0,0.0
90,167,41,23,1,4000,1,80,0.0,132.7524929046631,1,0,0.0,0,0,0.0
91,167,41,24,1,4000,1,80,0.0,132.7524929046631,1,0,0.0,0,0,0.0
92,167,41,25,1,4000,1,80,0.0,132.7524929046631,1,0,0.0,0,0,0.0
93,167,41,26,1,4000,1,80,0.0,132.7524929046631,1,0,0.0,0,0,0.0
94,167,41,27,1,4000,1,80,0.0001101493835449,132.75260305404663,1,0,0.0,0,0,9078.58008658189
95,167,41,28,1,4000,1,80,0.0,132.75260305404663,1,0,0.0,0,0,0.0
96,167,41,29,1,4000,1,80,0.0,132.75260305404663,1,0,0.0,0,0,0.0
97,167,41,30,1,4000,1,80,0.0,132.75260305404663,1,0,0.0,0,0,0.0
98,167,41,31,1,4000,1,80,0.0,132.75260305404663,1,0,0.0,0,0,0.0
99,167,41,32,1,4000,1,80,0.0001049041748046,132.75270795822144,1,0,0.0,0,0,9532.509090917041
100,167,41,33,1,4000,1,80,0.0,132.75270795822144,1,0,0.0,0,0,0.0
101,167,41,34,1,4000,1,80,0.0,132.75270795822144,1,0,0.0,0,0,0.0
102,167,41,35,1,4000,1,80,0.0,132.75270795822144,1,0,0.0,0,0,0.0
103,167,41,36,1,4000,1,80,0.0,132.75270795822144,1,0,0.0,0,0,0.0
104,167,41,37,1,4000,1,80,0.0001490116119384,132.75285696983337,1,0,0.0,0,0,6710.886400003448
105,167,41,38,1,4000,1,80,0.0,132.75285696983337,1,0,0.0,0,0,0.0
106,167,41,39,1,4000,1,80,0.0,132.75285696983337,1,0,0.0,0,0,0.0
107,167,41,40,1,4000,1,80,5.3882598876953125e-05,132.75291085243225,1,0,0.0,0,0,18558.867256637168
108,167,41,41,1,4000,1,80,0.0,132.75291085243225,1,0,0.0,0,0,0.0
109,167,41,42,1,4000,1,80,0.0,132.75291085243225,1,0,0.0,0,0,0.0
110,167,41,43,1,4000,1,80,0.0,132.75291085243225,1,0,0.0,0,0,0.0
111,167,41,44,1,4000,1,80,0.0,132.75291085243225,1,0,0.0,0,0,0.0
112,167,41,45,1,4000,1,80,8.0108642578125e-05,132.75299096107483,1,0,0.0,0,0,12483.047619047618
113,167,41,46,1,4000,1,80,0.0,132.75299096107483,1,0,0.0,0,0,0.0
114,167,41,47,1,4000,1,80,0.0,132.75299096107483,1,0,0.0,0,0,0.0
115,167,41,48,1,4000,1,80,8.797645568847656e-05,132.75307893753052,1,0,0.0,0,0,11366.677506775068
116,167,41,49,1,4000,1,80,0.0,132.75307893753052,1,0,0.0,0,0,0.0
117,167,41,50,1,4000,1,80,0.0,132.75307893753052,1,0,0.0,0,0,0.0
118,167,41,51,1,4000,1,80,0.0,132.75307893753052,1,0,0.0,0,0,0.0
119,167,41,52,1,4000,1,80,0.0001120567321777,132.7531909942627,1,0,0.0,0,0,8924.051063832525
120,167,41,53,1,4000,1,80,0.0,132.7531909942627,1,0,0.0,0,0,0.0
121,167,41,54,1,4000,1,80,0.0,132.7531909942627,1,0,0.0,0,0,0.0
122,167,41,55,1,4000,1,80,0.0,132.7531909942627,1,0,0.0,0,0,0.0
123,167,41,56,1,4000,1,80,9.107589721679688e-05,132.7532820701599,1,0,0.0,0,0,10979.853403141362
124,167,41,57,1,4000,1,80,0.0,132.7532820701599,1,0,0.0,0,0,0.0
125,167,41,58,1,4000,1,80,0.0,132.7532820701599,1,0,0.0,0,0,0.0
126,167,41,59,1,4000,1,80,0.0,132.7532820701599,1,0,0.0,0,0,0.0
127,167,41,60,1,4000,1,80,8.082389831542969e-05,132.75336289405823,1,0,0.0,0,0,12372.578171091445
128,167,41,61,1,4000,1,80,0.0,132.75336289405823,1,0,0.0,0,0,0.0
129,167,41,62,1,4000,1,80,0.0,132.75336289405823,1,0,0.0,0,0,0.0
130,167,41,63,1,4000,1,80,0.0,132.75336289405823,1,0,0.0,0,0,0.0
131,167,41,64,1,4000,1,80,0.0001280307769775,132.7534909248352,1,0,0.0,0,0,7810.621973931619
132,167,41,65,1,4000,1,80,0.0,132.7534909248352,1,0,0.0,0,0,0.0
133,167,41,66,1,4000,1,80,0.0,132.7534909248352,1,0,0.0,0,0,0.0
134,167,41,67,1,4000,1,80,0.0,132.7534909248352,1,0,0.0,0,0,0.0
135,167,41,68,1,4000,1,80,0.0,132.7534909248352,1,0,0.0,0,0,0.0
136,167,41,69,1,4000,1,80,0.0,132.7534909248352,1,0,0.0,0,0,0.0
137,167,41,70,1,4000,1,80,7.009506225585938e-05,132.75356101989746,1,0,0.0,0,0,14266.340136054421
138,167,41,71,1,4000,1,80,0.0,132.75356101989746,1,0,0.0,0,0,0.0
139,167,41,72,1,4000,1,80,8.20159912109375e-05,132.75364303588867,1,0,0.0,0,0,12192.744186046511
140,167,41,73,1,4000,1,80,8.988380432128906e-05,132.753732919693,1,0,0.0,0,0,11125.474801061007
141,167,41,74,1,4000,1,80,0.0,132.753732919693,1,0,0.0,0,0,0.0
142,167,41,75,1,4000,1,80,0.0,132.753732919693,1,0,0.0,0,0,0.0
143,167,41,76,1,4000,1,80,8.416175842285156e-05,132.75381708145142,1,0,0.0,0,0,11881.881019830029
144,167,41,77,1,4000,1,80,0.0,132.75381708145142,1,0,0.0,0,0,0.0
145,167,41,78,1,4000,1,80,0.0,132.75381708145142,1,0,0.0,0,0,0.0
146,167,41,79,1,4000,1,80,8.082389831542969e-05,132.75389790534973,1,0,0.0,0,0,12372.578171091445
147,167,41,80,1,4000,1,80,0.0,132.75389790534973,1,0,0.0,0,0,0.0
148,167,41,81,1,4000,1,80,0.0,132.75389790534973,1,0,0.0,0,0,0.0
149,167,41,82,1,4000,1,80,9.012222290039062e-05,132.75398802757263,1,0,0.0,0,0,11096.042328042327
150,167,41,83,1,4000,1,80,0.0,132.75398802757263,1,0,0.0,0,0,0.0
151,167,41,84,1,4000,1,80,0.0,132.75398802757263,1,0,0.0,0,0,0.0
152,167,41,85,1,4000,1,80,0.0,132.75398802757263,1,0,0.0,0,0,0.0
153,167,41,86,1,4000,1,80,0.000105857849121,132.75409388542175,1,0,0.0,0,0,9446.630630638998
154,167,41,87,1,4000,1,80,0.0,132.75409388542175,1,0,0.0,0,0,0.0
155,167,41,88,1,4000,1,80,0.0,132.75409388542175,1,0,0.0,0,0,0.0
156,167,41,89,1,4000,1,80,0.0,132.75409388542175,1,0,0.0,0,0,0.0
157,167,41,90,1,4000,1,80,0.0,132.75409388542175,1,0,0.0,0,0,0.0
158,167,41,91,1,4000,1,80,0.0,132.75409388542175,1,0,0.0,0,0,0.0
159,167,41,92,1,4000,1,80,7.915496826171875e-05,132.75417304039,1,0,0.0,0,0,12633.44578313253
160,167,41,93,1,4000,1,80,0.0,132.75417304039,1,0,0.0,0,0,0.0
161,167,41,94,1,4000,1,80,0.0,132.75417304039,1,0,0.0,0,0,0.0
162,167,41,95,1,4000,1,80,8.082389831542969e-05,132.75425386428833,1,0,0.0,0,0,12372.578171091445
163,167,41,96,1,4000,1,80,0.0,132.75425386428833,1,0,0.0,0,0,0.0
164,167,41,97,1,4000,1,80,0.0,132.75425386428833,1,0,0.0,0,0,0.0
165,167,41,98,1,4000,1,80,0.0001111030578613,132.7543649673462,1,0,0.0,0,0,9000.652360517299
166,167,41,99,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
167,167,41,100,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
168,167,41,101,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
169,167,41,102,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
170,167,41,103,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
171,167,41,104,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
172,167,41,105,1,4000,1,80,0.0,132.7543649673462,1,0,0.0,0,0,0.0
173,167,41,106,1,4000,1,80,6.198883056640625e-05,132.75442695617676,1,0,0.0,0,0,16131.938461538462
174,167,41,107,1,4000,1,80,0.0,132.75442695617676,1,0,0.0,0,0,0.0
175,167,41,108,1,4000,1,80,0.0,132.75442695617676,1,0,0.0,0,0,0.0
176,167,41,109,1,4000,1,80,0.0,132.75442695617676,1,0,0.0,0,0,0.0
177,167,41,110,1,4000,1,80,9.989738464355467e-05,132.7545268535614,1,0,0.0,0,0,10010.272076372315
178,167,41,111,1,4000,1,80,0.0,132.7545268535614,1,0,0.0,0,0,0.0
179,167,41,112,1,4000,1,80,0.0,132.7545268535614,1,0,0.0,0,0,0.0
180,167,41,113,1,4000,1,80,0.0,132.7545268535614,1,0,0.0,0,0,0.0
181,167,41,114,1,4000,1,80,0.0,132.7545268535614,1,0,0.0,0,0,0.0
182,167,41,115,1,4000,1,80,0.0,132.7545268535614,1,0,0.0,0,0,0.0
183,167,41,116,1,4000,1,80,9.202957153320312e-05,132.7546188831329,1,0,0.0,0,0,10866.072538860104
184,167,41,117,1,4000,1,80,0.0,132.7546188831329,1,0,0.0,0,0,0.0
185,167,41,118,1,4000,1,80,0.0,132.7546188831329,1,0,0.0,0,0,0.0
186,167,41,119,1,4000,1,80,0.0,132.7546188831329,1,0,0.0,0,0,0.0
187,167,41,120,1,4000,1,80,0.0,132.7546188831329,1,0,0.0,0,0,0.0
188,167,41,121,1,4000,1,80,0.0,132.7546188831329,1,0,0.0,0,0,0.0
189,167,41,122,1,4000,1,80,0.0,132.7546188831329,1,0,0.0,0,0,0.0
190,167,41,123,1,4000,1,80,7.414817810058594e-05,132.75469303131104,1,0,0.0,0,0,13486.508038585209
191,167,41,124,1,4000,1,80,0.0,132.75469303131104,1,0,0.0,0,0,0.0
192,167,41,125,1,4000,1,80,0.0,132.75469303131104,1,0,0.0,0,0,0.0
193,167,41,126,1,4000,1,80,8.487701416015625e-05,132.7547779083252,1,0,0.0,0,0,11781.752808988764
194,167,41,127,1,4000,1,80,0.0,132.7547779083252,1,0,0.0,0,0,0.0
195,168,41,128,1,4000,1,80,0.00166916847229,132.75644707679749,1,0,0.0,0,1,599.1006999000283
196,168,41,129,1,4000,1,80,0.0,132.75644707679749,1,0,0.0,0,0,0.0
197,168,41,130,1,4000,1,80,0.0,132.75644707679749,1,0,0.0,0,0,0.0
198,168,41,131,1,4000,1,80,0.0,132.75644707679749,1,0,0.0,0,0,0.0
199,168,41,132,1,4000,1,80,0.0,132.75644707679749,1,0,0.0,0,0,0.0
200,168,41,133,1,4000,1,80,0.0,132.75644707679749,1,0,0.0,0,0,0.0
201,168,41,134,1,4000,1,80,7.390975952148438e-05,132.756520986557,1,0,0.0,0,0,13530.012903225806
202,168,41,135,1,4000,1,80,0.0,132.756520986557,1,0,0.0,0,0,0.0
203,168,41,136,1,4000,1,80,0.0,132.756520986557,1,0,0.0,0,0,0.0
204,168,41,137,1,4000,1,80,0.0,132.756520986557,1,0,0.0,0,0,0.0
205,168,41,138,1,4000,1,80,0.0,132.756520986557,1,0,0.0,0,0,0.0
206,168,41,139,1,4000,1,80,0.0,132.756520986557,1,0,0.0,0,0,0.0
207,168,41,140,1,4000,1,80,7.796287536621094e-05,132.75659894943237,1,0,0.0,0,0,12826.617737003058
208,168,41,141,1,4000,1,80,0.0,132.75659894943237,1,0,0.0,0,0,0.0
209,168,41,142,1,4000,1,80,0.0,132.75659894943237,1,0,0.0,0,0,0.0
210,168,41,143,1,4000,1,80,0.0,132.75659894943237,1,0,0.0,0,0,0.0
211,168,41,144,1,4000,1,80,9.107589721679688e-05,132.7566900253296,1,0,0.0,0,0,10979.853403141362
212,168,41,145,1,4000,1,80,0.0,132.7566900253296,1,0,0.0,0,0,0.0
213,168,41,146,1,4000,1,80,0.0,132.7566900253296,1,0,0.0,0,0,0.0
214,168,41,147,1,4000,1,80,0.0,132.7566900253296,1,0,0.0,0,0,0.0
215,168,41,148,1,4000,1,80,0.0,132.7566900253296,1,0,0.0,0,0,0.0
216,168,41,149,1,4000,1,80,0.0,132.7566900253296,1,0,0.0,0,0,0.0
217,168,41,150,1,4000,1,80,8.296966552734375e-05,132.75677299499512,1,0,0.0,0,0,12052.597701149425
218,168,41,151,1,4000,1,80,0.0,132.75677299499512,1,0,0.0,0,0,0.0
219,168,41,152,1,4000,1,80,0.0,132.75677299499512,1,0,0.0,0,0,0.0
220,168,41,153,1,4000,1,80,0.0,132.75677299499512,1,0,0.0,0,0,0.0
221,168,41,154,1,4000,1,80,0.0,132.75677299499512,1,0,0.0,0,0,0.0
222,168,41,155,1,4000,1,80,0.0,132.75677299499512,1,0,0.0,0,0,0.0
223,168,41,156,1,4000,1,80,8.606910705566406e-05,132.75685906410217,1,0,0.0,0,0,11618.570637119114
224,168,41,157,1,4000,1,80,0.0,132.75685906410217,1,0,0.0,0,0,0.0
225,168,41,158,1,4000,1,80,0.0,132.75685906410217,1,0,0.0,0,0,0.0
226,168,41,159,1,4000,1,80,0.0,132.75685906410217,1,0,0.0,0,0,0.0
227,168,41,160,1,4000,1,80,0.0,132.75685906410217,1,0,0.0,0,0,0.0
228,168,41,161,1,4000,1,80,0.0,132.75685906410217,1,0,0.0,0,0,0.0
229,168,41,162,1,4000,1,80,9.298324584960938e-05,132.75695204734802,1,0,0.0,0,0,10754.625641025641
230,168,41,163,1,4000,1,80,0.0,132.75695204734802,1,0,0.0,0,0,0.0
231,168,41,164,1,4000,1,80,0.0,132.75695204734802,1,0,0.0,0,0,0.0
232,168,41,165,1,4000,1,80,0.0,132.75695204734802,1,0,0.0,0,0,0.0
233,168,41,166,1,4000,1,80,0.0,132.75695204734802,1,0,0.0,0,0,0.0
234,168,41,167,1,4000,1,80,0.0,132.75695204734802,1,0,0.0,0,0,0.0
235,168,41,168,1,4000,1,80,8.296966552734375e-05,132.75703501701355,1,0,0.0,0,0,12052.597701149425
236,168,41,169,1,4000,1,80,0.0,132.75703501701355,1,0,0.0,0,0,0.0
237,168,41,170,1,4000,1,80,0.0,132.75703501701355,1,0,0.0,0,0,0.0
238,168,41,171,1,4000,1,80,0.0,132.75703501701355,1,0,0.0,0,0,0.0
239,168,41,172,1,4000,1,80,0.0,132.75703501701355,1,0,0.0,0,0,0.0
240,168,41,173,1,4000,1,80,7.891654968261719e-05,132.75711393356323,1,0,0.0,0,0,12671.61329305136
241,168,41,174,1,4000,1,80,0.0,132.75711393356323,1,0,0.0,0,0,0.0
242,168,41,175,1,4000,1,80,0.0,132.75711393356323,1,0,0.0,0,0,0.0
243,168,41,176,1,4000,1,80,0.0,132.75711393356323,1,0,0.0,0,0,0.0
244,168,41,177,1,4000,1,80,8.797645568847656e-05,132.75720191001892,1,0,0.0,0,0,11366.677506775068
245,168,41,178,1,4000,1,80,0.0,132.75720191001892,1,0,0.0,0,0,0.0
246,168,41,179,1,4000,1,80,0.0,132.75720191001892,1,0,0.0,0,0,0.0
247,168,41,180,1,4000,1,80,0.0,132.75720191001892,1,0,0.0,0,0,0.0
248,168,41,181,1,4000,1,80,0.0,132.75720191001892,1,0,0.0,0,0,0.0
249,168,41,182,1,4000,1,80,0.0,132.75720191001892,1,0,0.0,0,0,0.0
250,168,41,183,1,4000,1,80,9.41753387451172e-05,132.75729608535767,1,0,0.0,0,0,10618.491139240505
251,168,41,184,1,4000,1,80,0.0,132.75729608535767,1,0,0.0,0,0,0.0
252,168,41,185,1,4000,1,80,0.0,132.75729608535767,1,0,0.0,0,0,0.0
253,168,41,186,1,4000,1,80,0.0,132.75729608535767,1,0,0.0,0,0,0.0
254,168,41,187,1,4000,1,80,0.0,132.75729608535767,1,0,0.0,0,0,0.0
255,168,41,188,1,4000,1,80,0.0,132.75729608535767,1,0,0.0,0,0,0.0
256,168,41,189,1,4000,1,80,0.0,132.75729608535767,1,0,0.0,0,0,0.0
257,168,41,190,1,4000,1,80,7.677078247070312e-05,132.75737285614014,1,0,0.0,0,0,13025.788819875776
258,168,41,191,1,4000,1,80,0.0,132.75737285614014,1,0,0.0,0,0,0.0
259,168,41,192,1,4000,1,80,0.0,132.75737285614014,1,0,0.0,0,0,0.0
260,168,41,193,1,4000,1,80,0.0,132.75737285614014,1,0,0.0,0,0,0.0
261,168,41,194,1,4000,1,80,0.0,132.75737285614014,1,0,0.0,0,0,0.0
262,168,41,195,1,4000,1,80,0.0001130104064941,132.75748586654663,1,0,0.0,0,0,8848.742616036936
263,168,41,196,1,4000,1,80,0.0,132.75748586654663,1,0,0.0,0,0,0.0
264,168,41,197,1,4000,1,80,0.0,132.75748586654663,1,0,0.0,0,0,0.0
265,168,41,198,1,4000,1,80,0.0,132.75748586654663,1,0,0.0,0,0,0.0
266,168,41,199,1,4000,1,80,0.0,132.75748586654663,1,0,0.0,0,0,0.0
267,168,41,200,1,4000,1,80,0.0,132.75748586654663,1,0,0.0,0,0,0.0
268,168,41,201,1,4000,1,80,8.320808410644531e-05,132.75756907463074,1,0,0.0,0,0,12018.063037249283
269,168,41,202,1,4000,1,80,0.0,132.75756907463074,1,0,0.0,0,0,0.0
270,168,41,203,1,4000,1,80,0.0,132.75756907463074,1,0,0.0,0,0,0.0
271,168,41,204,1,4000,1,80,0.0,132.75756907463074,1,0,0.0,0,0,0.0
272,168,41,205,1,4000,1,80,0.0,132.75756907463074,1,0,0.0,0,0,0.0
273,168,41,206,1,4000,1,80,0.0,132.75756907463074,1,0,0.0,0,0,0.0
274,168,41,207,1,4000,1,80,0.0,132.75756907463074,1,0,0.0,0,0,0.0
275,168,41,208,1,4000,1,80,7.486343383789062e-05,132.75764393806458,1,0,0.0,0,0,13357.656050955415
276,168,41,209,1,4000,1,80,0.0,132.75764393806458,1,0,0.0,0,0,0.0
277,168,41,210,1,4000,1,80,0.0,132.75764393806458,1,0,0.0,0,0,0.0
278,168,41,211,1,4000,1,80,9.202957153320312e-05,132.7577359676361,1,0,0.0,0,0,10866.072538860104
279,168,41,212,1,4000,1,80,0.0,132.7577359676361,1,0,0.0,0,0,0.0
280,168,41,213,1,4000,1,80,0.0,132.7577359676361,1,0,0.0,0,0,0.0
