index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,bitstring_1,bitstring_2,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,bitstring_1_diff,bitstring_2_diff,Length_diff,freq
127,166,35,864,0,3000,2,80,0,85.855913,170.00548,829,26,2072275712418020.0,40,0,1,0.011647421418720456
128,166,35,865,0,3000,2,80,0,1.999840000000006,172.00532,1,0,0.0,0,0,0,0.5000400032002545
129,165,9,36,1,3000,2,40,0,-85.800397,86.204923,-829,-26,-2072275712418020.0,-40,0,-1,-0.0116549577270604
130,166,35,866,0,3000,2,80,0,87.80103,174.005953,830,26,2072275712418020.0,40,0,1,0.011389388028819253
131,166,35,867,0,3000,2,80,0,2.0006070000000022,176.00656,1,0,0.0,0,0,0,0.49984829604215064
132,165,9,37,1,3000,2,40,0,-87.749145,88.257415,-830,-26,-2072275712418020.0,-40,0,-1,-0.011396122435153071
133,166,35,868,0,3000,2,80,0,89.74891099999999,178.006326,831,26,2072275712418020.0,40,0,1,0.01114219647745921
134,166,35,869,0,3000,2,80,0,2.0006030000000123,180.006929,1,0,0.0,0,0,0,0.4998492954374225
135,165,9,38,1,3000,2,40,0,-89.669659,90.33727,-831,-26,-2072275712418020.0,-40,0,-1,-0.011152044193677596
136,166,35,870,0,3000,2,80,0,91.670617,182.007887,832,26,2072275712418020.0,40,0,1,0.010908620807035694
137,165,9,39,1,3000,2,40,0,-89.606627,92.40126,-831,-26,-2072275712418020.0,-40,0,-1,-0.011159888877415283
138,166,35,871,0,3000,2,80,0,91.605727,184.006987,832,26,2072275712418020.0,40,0,1,0.010916348057583779
139,166,35,872,0,3000,2,80,0,2.0004940000000038,186.007481,1,0,0.0,0,0,0,0.4998765304969663
140,166,35,873,0,3000,2,80,0,2.0003600000000006,188.007841,1,0,0.0,0,0,0,0.49991001619708436
141,165,9,40,1,3000,2,40,0,-93.554731,94.45311,-833,-26,-2072275712418020.0,-40,0,-1,-0.010688930311819292
142,166,35,874,0,3000,2,80,0,95.554057,190.007167,834,26,2072275712418020.0,40,0,1,0.010465280401438109
143,165,9,41,1,3000,2,40,0,-93.506049,96.501118,-833,-26,-2072275712418020.0,-40,0,-1,-0.010694495283401398
144,166,35,875,0,3000,2,80,0,95.506901,192.008019,834,26,2072275712418020.0,40,0,1,0.01047044757530139
145,166,35,876,0,3000,2,80,0,2.000992999999994,194.009012,1,0,0.0,0,0,0,0.49975187319496017
146,166,35,877,0,3000,2,80,0,2.0001450000000034,196.009157,1,0,0.0,0,0,0,0.49996375262793363
147,165,9,42,1,3000,2,40,0,-97.439833,98.569324,-835,-26,-2072275712418020.0,-40,0,-1,-0.010262743369028557
148,166,35,878,0,3000,2,80,0,99.439668,198.008992,836,26,2072275712418020.0,40,0,1,0.010056348941148919
149,166,35,879,0,3000,2,80,0,2.0006070000000022,200.009599,1,0,0.0,0,0,0,0.49984829604215064
150,165,9,43,1,3000,2,40,0,-99.388514,100.621085,-836,-26,-2072275712418020.0,-40,0,-1,-0.010061524815634128
151,166,35,880,0,3000,2,80,0,101.388158,202.009243,837,26,2072275712418020.0,40,0,1,0.009863084799311571
152,166,35,881,0,3000,2,80,0,1.999859000000015,204.009102,1,0,0.0,0,0,0,0.5000352524852965
153,165,9,44,1,3000,2,40,0,-101.323809,102.685293,-837,-26,-2072275712418020.0,-40,0,-1,-0.009869348674012048
154,166,35,882,0,3000,2,80,0,103.324181,206.009474,838,26,2072275712418020.0,40,0,1,0.009678276569160515
155,165,9,45,1,3000,2,40,0,-101.276575,104.732899,-837,-26,-2072275712418020.0,-40,0,-1,-0.009873951602332525
156,166,35,883,0,3000,2,80,0,103.276412,208.00931100000005,838,26,2072275712418020.0,40,0,1,0.009682753115009457
157,166,35,884,0,3000,2,80,0,1.9997239999999863,210.009035,1,0,0.0,0,0,0,0.5000690095233177
158,166,35,885,0,3000,2,80,0,2.000484,212.009519,1,0,0.0,0,0,0,0.49987902927491545
159,165,9,46,1,3000,2,40,0,-105.220615,106.788904,-839,-26,-2072275712418020.0,-40,0,-1,-0.009503841048638616
160,166,35,886,0,3000,2,80,0,107.220345,214.009249,840,26,2072275712418020.0,40,0,1,0.009326588158245528
161,165,9,47,1,3000,2,40,0,-105.155872,108.853377,-839,-26,-2072275712418020.0,-40,0,-1,-0.009509692430680429
162,166,35,887,0,3000,2,80,0,107.15662100000002,216.009998,840,26,2072275712418020.0,40,0,1,0.009332134502449456
163,166,35,888,0,3000,2,80,0,1.9997549999999933,218.009753,1,0,0.0,0,0,0,0.500061257504046
164,165,9,48,1,3000,2,40,0,-107.108884,110.900869,-840,-26,-2072275712418020.0,-40,0,-1,-0.009336293710239758
165,166,35,889,0,3000,2,80,0,109.108505,220.009374,841,26,2072275712418020.0,40,0,1,0.009165188359972489
166,166,35,890,0,3000,2,80,0,2.0005859999999984,222.00996,1,0,0.0,0,0,0,0.4998535429119272
167,165,9,49,1,3000,2,40,0,-109.061358,112.948602,-841,-26,-2072275712418020.0,-40,0,-1,-0.009169150451986853
168,166,35,891,0,3000,2,80,0,111.060572,224.009174,842,26,2072275712418020.0,40,0,1,0.009004095530860403
169,166,35,892,0,3000,2,80,0,2.0006360000000143,226.00981,1,0,0.0,0,0,0,0.4998410505459228
170,166,35,893,0,3000,2,80,0,2.000224000000003,228.010034,1,0,0.0,0,0,0,0.49994400627129687
171,165,9,50,1,3000,2,40,0,-113.013161,114.996873,-843,-26,-2072275712418020.0,-40,0,-1,-0.008848526942804476
172,166,35,894,0,3000,2,80,0,115.012749,230.009622,844,26,2072275712418020.0,40,0,1,0.008694688273210478
173,165,9,51,1,3000,2,40,0,-112.94467,117.064952,-843,-26,-2072275712418020.0,-40,0,-1,-0.00885389279547233
174,166,35,895,0,3000,2,80,0,114.94428100000002,232.009233,844,26,2072275712418020.0,40,0,1,0.008699867373131855
175,166,35,896,0,3000,2,80,0,2.0007559999999955,234.009989,1,0,0.0,0,0,0,0.49981107141500625
176,165,9,52,1,3000,2,40,0,-114.880951,119.129038,-844,-26,-2072275712418020.0,-40,0,-1,-0.008704663317071601
177,166,35,897,0,3000,2,80,0,116.880167,236.009205,845,26,2072275712418020.0,40,0,1,0.008555771485165656
178,166,35,898,0,3000,2,80,0,2.000126999999992,238.009332,1,0,0.0,0,0,0,0.499968252015999
179,165,9,53,1,3000,2,40,0,-116.812654,121.196678,-845,-26,-2072275712418020.0,-40,0,-1,-0.008560716375813189
180,166,35,899,0,3000,2,80,0,118.813036,240.009714,846,26,2072275712418020.0,40,0,1,0.008416584860267353
181,166,35,900,0,3000,2,80,0,2.0000610000000165,242.009775,1,0,0.0,0,0,0,0.4999847504651067
182,165,9,54,1,3000,2,40,0,-118.756763,123.253012,-846,-26,-2072275712418020.0,-40,0,-1,-0.008420573066647159
183,166,35,901,0,3000,2,80,0,120.756399,244.009411,847,26,2072275712418020.0,40,0,1,0.008281134650263958
184,166,35,902,0,3000,2,80,0,1.9997350000000156,246.009146,1,0,0.0,0,0,0,0.5000662587792843
185,165,9,55,1,3000,2,40,0,-120.70453,125.304616,-847,-26,-2072275712418020.0,-40,0,-1,-0.008284693209111538
186,166,35,903,0,3000,2,80,0,122.704838,248.009454,848,26,2072275712418020.0,40,0,1,0.008149637914032372
187,166,35,904,0,3000,2,80,0,1.999748000000011,250.009202,1,0,0.0,0,0,0,0.5000630079389976
188,165,9,56,1,3000,2,40,0,-122.65671,127.352492,-848,-26,-2072275712418020.0,-40,0,-1,-0.008152835666308023
189,166,35,905,0,3000,2,80,0,124.656926,252.009418,849,26,2072275712418020.0,40,0,1,0.00802201716413254
190,166,35,906,0,3000,2,80,0,2.0001450000000034,254.009563,1,0,0.0,0,0,0,0.49996375262793363
191,165,9,57,1,3000,2,40,0,-124.608978,129.400585,-849,-26,-2072275712418020.0,-40,0,-1,-0.008025103937534903
192,166,35,907,0,3000,2,80,0,126.60855999999998,256.009145,850,26,2072275712418020.0,40,0,1,0.00789836011088034
193,166,35,908,0,3000,2,80,0,2.000538000000006,258.009683,1,0,0.0,0,0,0,0.49986553617076857
194,165,9,58,1,3000,2,40,0,-126.55674299999998,131.45294,-850,-26,-2072275712418020.0,-40,0,-1,-0.007901593990926268
195,166,35,909,0,3000,2,80,0,128.55654499999997,260.009485,851,26,2072275712418020.0,40,0,1,0.007778678246214537
196,166,35,910,0,3000,2,80,0,1.999649000000033,262.009134,1,0,0.0,0,0,0,0.50008776540282
197,165,9,59,1,3000,2,40,0,-128.504568,133.504566,-851,-26,-2072275712418020.0,-40,0,-1,-0.007781824534050805
198,166,35,911,0,3000,2,80,0,130.505308,264.009874,852,26,2072275712418020.0,40,0,1,0.007662523581033194
199,166,35,912,0,3000,2,80,0,1.999725000000012,266.00959900000004,1,0,0.0,0,0,0,0.500068759454422
200,166,35,913,0,3000,2,80,0,1.9996119999999564,268.009211,1,0,0.0,0,0,0,0.5000970188216624
201,165,9,60,1,3000,2,40,0,-132.45256099999995,135.55665000000002,-853,-26,-2072275712418020.0,-40,0,-1,-0.007549872893737407
202,166,35,914,0,3000,2,80,0,134.45341599999998,270.010066,854,26,2072275712418020.0,40,0,1,0.007437520218898716
203,165,9,61,1,3000,2,40,0,-132.389525,137.620541,-853,-26,-2072275712418020.0,-40,0,-1,-0.0075534676931577486
204,166,35,915,0,3000,2,80,0,134.38900999999998,272.009551,854,26,2072275712418020.0,40,0,1,0.007441084654169266
205,166,35,916,0,3000,2,80,0,2.0000850000000128,274.009636,1,0,0.0,0,0,0,0.4999787509030834
206,166,35,917,0,3000,2,80,0,2.000359000000003,276.009995,1,0,0.0,0,0,0,0.499910266107233
207,165,9,62,1,3000,2,40,0,-136.329227,139.680768,-855,-26,-2072275712418020.0,-40,0,-1,-0.007335184259498515
208,166,35,918,0,3000,2,80,0,138.32910900000002,278.009877,856,26,2072275712418020.0,40,0,1,0.007229136421315342
209,166,35,919,0,3000,2,80,0,2.000456999999983,280.010334,1,0,0.0,0,0,0,0.4998857761001653
210,165,9,63,1,3000,2,40,0,-138.273599,141.736735,-856,-26,-2072275712418020.0,-40,0,-1,-0.007232038561461035
211,166,35,920,0,3000,2,80,0,140.274139,282.010874,857,26,2072275712418020.0,40,0,1,0.007128897793484229
212,165,9,64,1,3000,2,40,0,-138.21814999999998,143.79272400000002,-856,-26,-2072275712418020.0,-40,0,-1,-0.0072349398396665
213,166,35,921,0,3000,2,80,0,140.21833299999997,284.011057,857,26,2072275712418020.0,40,0,1,0.007131735049224984
214,166,35,922,0,3000,2,80,0,1.9993540000000396,286.01041100000003,1,0,0.0,0,0,0,0.5001615521813447
215,165,9,65,1,3000,2,40,0,-140.17410300000003,145.836308,-857,-26,-2072275712418020.0,-40,0,-1,-0.0071339853696085346
216,166,35,923,0,3000,2,80,0,142.174861,288.011169,858,26,2072275712418020.0,40,0,1,0.007033592246663073
217,166,35,924,0,3000,2,80,0,1.9999860000000356,290.01115500000003,1,0,0.0,0,0,0,0.5000035000244912
218,165,9,66,1,3000,2,40,0,-142.10670600000003,147.904449,-858,-26,-2072275712418020.0,-40,0,-1,-0.007036965588379762
219,166,35,925,0,3000,2,80,0,144.10594400000002,292.010393,859,26,2072275712418020.0,40,0,1,0.0069393390185209835
220,166,35,926,0,3000,2,80,0,2.000357000000008,294.01075000000003,1,0,0.0,0,0,0,0.49991076592827977
221,166,35,927,0,3000,2,80,0,1.999830999999972,296.010581,1,0,0.0,0,0,0,0.5000422535704337
222,165,9,67,1,3000,2,40,0,-146.0419,149.968681,-860,-26,-2072275712418020.0,-40,0,-1,-0.006847349972850258
223,166,35,928,0,3000,2,80,0,148.04164100000003,298.01032200000003,861,26,2072275712418020.0,40,0,1,0.006754856223189257
224,166,35,929,0,3000,2,80,0,2.0,300.01032200000003,1,0,0.0,0,0,0,0.5
225,166,35,930,0,3000,2,80,0,2.000238999999965,302.010561,1,0,0.0,0,0,0,0.4999402571392806
226,165,9,68,1,3000,2,40,0,-149.986272,152.024289,-862,-26,-2072275712418020.0,-40,0,-1,-0.006667276855844513
227,166,35,931,0,3000,2,80,0,151.98673000000002,304.01101900000003,863,26,2072275712418020.0,40,0,1,0.0065795217779868005
228,166,35,932,0,3000,2,80,0,1.99926499999998,306.010284,1,0,0.0,0,0,0,0.5001838175529557
229,165,9,69,1,3000,2,40,0,-151.913884,154.09640000000002,-863,-26,-2072275712418020.0,-40,0,-1,-0.006582676801285655
230,166,35,933,0,3000,2,80,0,153.914177,308.010577,864,26,2072275712418020.0,40,0,1,0.006497127291919314
